

Rang,Pokémon,Team,Kills,YouTube,,Stand: Spieltag 11
1,Stalobor,Little Litleos,20,https://www.youtube.com/user/Kaffeecone
2,Kapu-Riki,Flutschige Zäpfchen,13,https://www.youtube.com/user/Nestfloh
2,Skelabra,Lazycakes,13,https://www.youtube.com/user/Dauni
2,Primarene,Little Litleos,13,https://www.youtube.com/user/Kaffeecone
5,Entei,Aggron Berlin,12,https://www.youtube.com/user/TabascoTV
5,Panferno,Kleinsteins;Gate,12,https://www.youtube.com/user/FullLifeGames
5,Voltolos-Inkarnationsform,Tectass Toppas,12,https://www.youtube.com/user/RegiBang
8,Rotom-Heat,Crinchilla,11,https://www.youtube.com/user/CaptainCrinch
8,Mega-Despotar,Kleinsteins;Gate,11,https://www.youtube.com/user/FullLifeGames
10,Kyurem,Elekids Club,10,https://www.youtube.com/user/ElektechN9ne
10,Mega-Tohaido,Elekids Club,10,https://www.youtube.com/user/ElektechN9ne
10,Piondragi,Niemandsland,10,https://www.youtube.com/user/BelmontGabriel
10,Sumpex,Niemandsland,10,https://www.youtube.com/user/BelmontGabriel
14,Schwalboss,Blades Enforcer,9,https://www.youtube.com/user/Cabgolord
14,Zygarde-10%,Blades Enforcer,9,https://www.youtube.com/user/Cabgolord
14,Impoleon,Elekids Club,9,https://www.youtube.com/user/ElektechN9ne
14,Tauros,Flutschige Zäpfchen,9,https://www.youtube.com/user/Nestfloh
14,Kapu-Toro,Kleinsteins;Gate,9,https://www.youtube.com/user/FullLifeGames
14,Rabigator,Lazycakes,9,https://www.youtube.com/user/Dauni
20,Grandiras,Aggron Berlin,8,https://www.youtube.com/user/TabascoTV
20,Quajutsu,Aggron Berlin,8,https://www.youtube.com/user/TabascoTV
20,Demeteros-Tiergeistform,Crustle Crusaders,8,https://www.youtube.com/user/StratocopterTV
20,Victini,Crustle Crusaders,8,https://www.youtube.com/user/StratocopterTV
20,Gengar,Elekids Club,8,https://www.youtube.com/user/ElektechN9ne
20,Boreos-Tiergeistform,Kleinsteins;Gate,8,https://www.youtube.com/user/FullLifeGames
20,Impergator,Lazycakes,8,https://www.youtube.com/user/Dauni
20,Zapdos,Lazycakes,8,https://www.youtube.com/user/Dauni
20,Skaraborn,Strubbelohr Bande,8,https://www.youtube.com/user/Craycom
20,Iksbat,Tectass Toppas,8,https://www.youtube.com/user/RegiBang
30,Mega-Galagladi,Blades Enforcer,7,https://www.youtube.com/user/Cabgolord
30,Mega-Latias,Crinchilla,7,https://www.youtube.com/user/CaptainCrinch
30,Rihornior,Flutschige Zäpfchen,7,https://www.youtube.com/user/Nestfloh
30,Trikephalo,Flutschige Zäpfchen,7,https://www.youtube.com/user/Nestfloh
30,Feelinara,Lazycakes,7,https://www.youtube.com/user/Dauni
30,Kyurem-Black,Niemandsland,7,https://www.youtube.com/user/BelmontGabriel
30,Mega-Tauboss,Niemandsland,7,https://www.youtube.com/user/BelmontGabriel
30,Zygarde-50%,Strubbelohr Bande,7,https://www.youtube.com/user/Craycom
30,Keifel,Tectass Toppas,7,https://www.youtube.com/user/RegiBang
30,Mega-Glurak-X,Tectass Toppas,7,https://www.youtube.com/user/RegiBang
40,Jirachi,Aggron Berlin,6,https://www.youtube.com/user/TabascoTV
40,Mega-Altaria,Aggron Berlin,6,https://www.youtube.com/user/TabascoTV
40,Serpiroyal,Aggron Berlin,6,https://www.youtube.com/user/TabascoTV
40,Snibunna,Crinchilla,6,https://www.youtube.com/user/CaptainCrinch
40,Pixi,Elekids Club,6,https://www.youtube.com/user/ElektechN9ne
40,Mega-Scherox,Flutschige Zäpfchen,6,https://www.youtube.com/user/Nestfloh
40,Terrakium,Lazycakes,6,https://www.youtube.com/user/Dauni
40,Demeteros-Inkarnationsform,Little Litleos,6,https://www.youtube.com/user/Kaffeecone
40,Zytomega,Niemandsland,6,https://www.youtube.com/user/BelmontGabriel
49,Nachtara,Aggron Berlin,5,https://www.youtube.com/user/TabascoTV
49,Voltriant,Blades Enforcer,5,https://www.youtube.com/user/Cabgolord
49,Moruda,Crinchilla,5,https://www.youtube.com/user/CaptainCrinch
49,Mega-Voltenso,Crustle Crusaders,5,https://www.youtube.com/user/StratocopterTV
49,Suicune,Crustle Crusaders,5,https://www.youtube.com/user/StratocopterTV
49,Rotom,Kleinsteins;Gate,5,https://www.youtube.com/user/FullLifeGames
49,Sen-Long,Little Litleos,5,https://www.youtube.com/user/Kaffeecone
49,Kopplosio,Niemandsland,5,https://www.youtube.com/user/BelmontGabriel
49,Zeraora,Strubbelohr Bande,5,https://www.youtube.com/user/Craycom
58,Fruyal,Crustle Crusaders,4,https://www.youtube.com/user/StratocopterTV
58,Kosturso,Crustle Crusaders,4,https://www.youtube.com/user/StratocopterTV
58,Metagross,Crustle Crusaders,4,https://www.youtube.com/user/StratocopterTV
58,Viscogon,Crustle Crusaders,4,https://www.youtube.com/user/StratocopterTV
58,Wolwerock-Dämmerungsform,Crustle Crusaders,4,https://www.youtube.com/user/StratocopterTV
58,Tandrak,Kleinsteins;Gate,4,https://www.youtube.com/user/FullLifeGames
58,Mega-Bisaflor,Lazycakes,4,https://www.youtube.com/user/Dauni
58,Magnezone,Little Litleos,4,https://www.youtube.com/user/Kaffeecone
58,Wolwerock-Tag,Little Litleos,4,https://www.youtube.com/user/Kaffeecone
58,Toxiquak,Niemandsland,4,https://www.youtube.com/user/BelmontGabriel
