

Rang,Pokémon,Team,Kills,YouTube,,Stand: Finale/Platz3
51,Rotom,Kleinsteins;Gate,0,https://www.youtube.com/user/FullLifeGames
51,Tandrak,Kleinsteins;Gate,0,https://www.youtube.com/user/FullLifeGames
51,Impergator,Lazycakes,0,https://www.youtube.com/user/Dauni
51,Quappo,Lazycakes,0,https://www.youtube.com/user/Dauni
51,Rabigator,Lazycakes,0,https://www.youtube.com/user/Dauni
51,Selfe,Lazycakes,0,https://www.youtube.com/user/Dauni
51,Skelabra,Lazycakes,0,https://www.youtube.com/user/Dauni
51,UHaFnir,Lazycakes,0,https://www.youtube.com/user/Dauni
51,Brockoloss,Little Litleos,0,https://www.youtube.com/user/Kaffeecone
51,Morlord,Little Litleos,0,https://www.youtube.com/user/Kaffeecone
51,Pumpdjinn-XL,Little Litleos,0,https://www.youtube.com/user/Kaffeecone
51,Celebi,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Luxtra,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Mega-Tauboss,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Parfinesse,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Scherox,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Zytomega,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
51,Alola-Snobilikat,Nova Dragons,0,https://www.youtube.com/user/SinofSpeed
51,Ditto,Nova Dragons,0,https://www.youtube.com/user/SinofSpeed
51,Echnatoll,Nova Dragons,0,https://www.youtube.com/user/SinofSpeed
51,Typ:Null,Nova Dragons,0,https://www.youtube.com/user/SinofSpeed
51,Anego,Pokebassis,0,https://www.youtube.com/user/PokéBazi
51,Grebbit,Pokebassis,0,https://www.youtube.com/user/PokéBazi
51,Lavados,Pokebassis,0,https://www.youtube.com/user/PokéBazi
51,Miltank,Pokebassis,0,https://www.youtube.com/user/PokéBazi
51,Rotom,Pokebassis,0,https://www.youtube.com/user/PokéBazi
51,Ambidiffel,Prekani,0,https://www.youtube.com/user/PresentLP
51,Bronzong,Prekani,0,https://www.youtube.com/user/PresentLP
51,Krebutack,Prekani,0,https://www.youtube.com/user/PresentLP
51,Kryppuk,Prekani,0,https://www.youtube.com/user/PresentLP
51,Kyurem,Prekani,0,https://www.youtube.com/user/PresentLP
51,Piepi,Prekani,0,https://www.youtube.com/user/PresentLP
51,Regirock,Prekani,0,https://www.youtube.com/user/PresentLP
51,Skorgro,Prekani,0,https://www.youtube.com/user/PresentLP
51,Chaneira,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Fennexis,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Iksbat,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Jirachi,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Mega-Diancie,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Rihornior,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Rotom-Mow,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Skaraborn,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Suicune,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Togedemaru,Schleudergang,0,https://www.youtube.com/user/Lauris
51,Fuegro,Triyolotree,0,https://www.youtube.com/user/Minetube
51,Knakrack,Triyolotree,0,https://www.youtube.com/user/Minetube
51,Tangoloss,Triyolotree,0,https://www.youtube.com/user/Minetube
51,Togekiss,Triyolotree,0,https://www.youtube.com/user/Minetube
51,Toxiquak,Triyolotree,0,https://www.youtube.com/user/Minetube
51,Boreos-Tiergeistform,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Clavion,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Donarion,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Lanturn,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Mega-Meditalis,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Rabigator,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Scherox,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Trikephalo,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Vesprit,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Volcanion,Youngstars,0,https://www.youtube.com/user/BraveBird
51,Wolwerock-Dämmerungsform,Youngstars,0,https://www.youtube.com/user/BraveBird
