,Hinrunde: Spieltag 1 - 6,,,,Hinrunde: Spieltag 7 - 11

,Kämpfe kommen von 12:00 - 17:00 Uhr!,,,,Kämpfe kommen von 12:00 - 17:00 Uhr!,,,,S.C. = Sun Conference,,M.C. = Moon Conference

,1. Spieltag - Sonntag der 14.04.2019,,,,7. Spieltag - Sonntag der 26.05.2019,,,,Playoffs - Vorrunde - Sonntag der 07.07.2019
,,,,,,,,,Maxi [Team Mauni],,TabascoTV,Kampf 1 (12:00)
,Parsifani,,Lauris,,Lauris,,Scoutley,,FullLifeGames,,Minetube,Kampf 2 (13:00)
,PokeBazi,,Barry D. Sin of Speed,,Barry D. Sin of Speed,,Asalakoren,,PresentLP,,Belmontgabriel,Kampf 3 (14:00)
,Raizor,,PresentLP,,PresentLP,,Minetube,,ElektechN9ne,,Lauris,Kampf 4 (15:00)
,BlackLink,,Maxi [Team Mauni],,Maxi [Team Mauni],,Parsifani
,Hydronic,,Minetube,,PokeBazi,,Hydronic,,Playoffs - Viertelfinale - Sonntag der 14.07.2019
,Scoutley,,Asalakoren,,Raizor,,BlackLink,,Gewinner Kampf 1,,Dauni [Team Mauni],Kampf 5 (12:00)
,,,,,,,,,Gewinner Kampf 2,,Barry D. Sin of Speed,Kampf 6 (13:00)
,2. Spieltag - Sonntag der 21.04.2019,,,,8. Spieltag - Sonntag der 02.06.2019,,,,Gewinner Kampf 3,,Kaffeecone,Kampf 7 (14:00)
,,,,,,,,,Gewinner Kampf 4,,PokéBazi,Kampf 8 (15:00)
,PresentLP,,PokeBazi,,BlackLink,,PokeBazi
,Maxi [Team Mauni],,Raizor,,Raizor,,Parsifani,,Playoffs - Halbfinale - Sonntag der 21.07.2019
,Minetube,,BlackLink,,Hydronic,,Lauris,,Gewinner Kampf 5,,Gewinner Kampf 8,Kampf 9 (12:00)
,Asalakoren,,Hydronic,,Scoutley,,Barry D. Sin of Speed,,Gewinner Kampf 6,,Gewinner Kampf 7,Kampf 10 (14:00)
,Barry D. Sin of Speed,,Lauris,,Asalakoren,,PresentLP
,Parsifani,,Scoutley,,Minetube,,Maxi [Team Mauni],,Playoffs - Spiel um Platz 3 - Sonntag der 28.07.2019
,,,,,,,,,Verlierer Kampf 9,,Verlierer Kampf 10,Kampf 11 (12:00)
,3. Spieltag - Sonntag der 28.04.2019,,,,9. Spieltag - Sonntag der 09.06.2019
,,,,,,,,,Playoffs - Finale - Sonntag der 28.07.2019
,Lauris,,PresentLP,,Lauris,,BlackLink,,Gewinner Kampf 9,,Gewinner Kampf 10,Kampf 12 (20:00)
,Barry D. Sin of Speed,,Parsifani,,Barry D. Sin of Speed,,Hydronic
,PokeBazi,,Maxi [Team Mauni],,PresentLP,,Scoutley
,Raizor,,Minetube,,Maxi [Team Mauni],,Asalakoren
,BlackLink,,Asalakoren,,Parsifani,,Minetube
,Hydronic,,Scoutley,,PokeBazi,,Raizor

,4. Spieltag - Sonntag der 05.05.2019,,,,10. Spieltag - Sonntag der 16.06.2019

,Minetube,,PokeBazi,,Raizor,,Lauris
,Asalakoren,,Raizor,,BlackLink,,Barry D. Sin of Speed
,Scoutley,,BlackLink,,Hydronic,,PresentLP
,Hydronic,,Parsifani,,Scoutley,,Maxi [Team Mauni]
,Maxi [Team Mauni],,Lauris,,Asalakoren,,Minetube
,PresentLP,,Barry D. Sin of Speed,,Parsifani,,PokeBazi

,5. Spieltag - Sonntag der 12.05.2019,,,,11. Spieltag - Sonntag der 23.06.2019

,Lauris,,Minetube,,Lauris,,PokeBazi
,Barry D. Sin of Speed,,Maxi [Team Mauni],,Barry D. Sin of Speed,,Raizor
,Parsifani,,PresentLP,,PresentLP,,BlackLink
,PokeBazi,,Asalakoren,,Maxi [Team Mauni],,Hydronic
,Raizor,,Scoutley,,Minetube,,Scoutley
,BlackLink,,Hydronic,,Asalakoren,,Parsifani

,6. Spieltag - Sonntag der 19.05.2019

,Scoutley,,PokeBazi
,Hydronic,,Raizor
,Asalakoren,,Lauris
,Minetube,,Barry D. Sin of Speed
,Maxi [Team Mauni],,PresentLP
,Parsifani,,BlackLink
