season_id,division,roster_phase,team_name,team_name_normalized,person_name,person_name_normalized,pokemon,pokemon_normalized,slot,source_table,source_file,source_urls,data_status,notes
season_006,Playoffs,playoffs,Little Litleos,little litleos,Art'n'Gaming,art n gaming,Pumpdjinn-XL,pumpdjinn xl,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Kapu-Riki,kapu riki,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Mega-Glurak-X,mega glurak x,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Resladero,resladero,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Impergator,impergator,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Donphan,donphan,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Panzaeron,panzaeron,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Selfe,selfe,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Alola-Snobilikat,alola snobilikat,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Ditto,ditto,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Echnatoll,echnatoll,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Nova Dragons,nova dragons,Barry D. Sin of Speed,barry d sin of speed,Typ:Null,typ null,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Kyurem-Schwarz,kyurem schwarz,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Piondragi,piondragi,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Sumpex,sumpex,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Apoquallyp,apoquallyp,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Masskito,masskito,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Celebi,celebi,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Luxtra,luxtra,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Mega-Tauboss,mega tauboss,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Parfinesse,parfinesse,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Scherox,scherox,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Niemandsland,niemandsland,BelmontGabriel,belmontgabriel,Zytomega,zytomega,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Knakrack,knakrack,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Mega-Despotar,mega despotar,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Bissbark,bissbark,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Boreos-T,boreos t,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Bronzong,bronzong,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Elfun,elfun,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Gastrodon,gastrodon,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Mamolida,mamolida,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Panferno,panferno,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Rotom,rotom,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Kleinsteins;Gate,kleinsteins gate,Bene,bene,Tandrak,tandrak,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Boreos-T,boreos t,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Clavion,clavion,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Donarion,donarion,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Lanturn,lanturn,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Mega-Meditalis,mega meditalis,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Rabigator,rabigator,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Scherox,scherox,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Trikephalo,trikephalo,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Vesprit,vesprit,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Volcanion,volcanion,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Youngstars,youngstars,BraveBird,bravebird,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Terrakium,terrakium,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Feelinara,feelinara,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Stahlos,stahlos,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Mega-Bisaflor,mega bisaflor,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Zapdos,zapdos,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Impergator,impergator,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Quappo,quappo,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Rabigator,rabigator,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Selfe,selfe,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,Skelabra,skelabra,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Lazycakes,lazycakes,Dauni Daunstar,dauni daunstar,UHaFnir,uhafnir,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Mega-Tohaido,mega tohaido,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Impoleon,impoleon,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Alola-Snobilikat,alola snobilikat,3,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Ditto,ditto,4,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Donphan,donphan,5,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Elevoltek,elevoltek,6,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Gengar,gengar,7,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Kyurem,kyurem,8,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Latios,latios,9,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Pixi,pixi,10,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Elekids Club,elekids club,ElektechN9ne,elektechn9ne,Roserade,roserade,11,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Schleudergang,schleudergang,Lauris,lauris,Sniebel,sniebel,1,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
season_006,Playoffs,playoffs,Schleudergang,schleudergang,Lauris,lauris,Chaneira,chaneira,2,Pokemon killlists,data/normalized/pokemon_killlists.csv,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343,sheet_extracted,Vollstaendige S6 Kader aus Conference-/Playoff-Killlisten abgeleitet
