season_id,person_id,person_name,person_name_normalized,team_id,team_name,team_name_normalized,division,channel_url,aliases,data_status,source_urls
season_003,person_art_n_gaming,Art'n'Gaming,art n gaming,,,,Liga 1,https://www.youtube.com/channel/UC-lmf_plJlvZq3m5PrV3xNw,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_captaincrinch,CaptainCrinch,captaincrinch,,,,Liga 1,https://www.youtube.com/user/CaptainCrinch,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_raikani,Raikani,raikani,,,,Liga 1,https://www.youtube.com/user/FreeCaleLPs,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_shiro,Shiro,shiro,,,,Liga 2,https://www.youtube.com/user/Shriosan,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_fnupa,Cabgolord,fnupa,,,,Liga 2,https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_bravebird,BraveBird,bravebird,,,,Liga 2,https://www.youtube.com/channel/UCqAKZ9OEu9Fx1fkW1UtXNEQ,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_wolvx,WolvX,wolvx,,,,Liga 2,https://www.youtube.com/channel/UCuey6g8IRhcHcHjfPyMlpAw,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_themiifii,TheMiiFii,themiifii,,,,Liga 2,https://www.youtube.com/user/TheMiiFii,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_killuasan,KilluaSan,killuasan,,,,Liga 2,https://www.youtube.com/channel/UC8Pi0tMK7eWclD6iYnQ7zyw,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_leinux,Leinux,leinux,,,,Liga 2,https://www.youtube.com/user/Leinux2,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_shizumania,Shizumania,shizumania,,,,Liga 2,https://www.youtube.com/user/Shizumania,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_lauris,Lauris,lauris,,,,Liga 2,https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_pokebree,PokéBree,pokebree,,,,Liga 2,https://www.youtube.com/user/thepokebree,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_lightgaming,LightGaming,lightgaming,,,,Liga 2,https://www.youtube.com/user/LightGaming12,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_diaswordplay,DiaSwordPlay,diaswordplay,,,,Liga 2,https://www.youtube.com/user/DiaSwordPlay,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_melevies,MeLevies,melevies,,,,Liga 2,https://www.youtube.com/user/MeLevies,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_003,person_letskayze,LetsKayze,letskayze,,,,Liga 2,https://www.youtube.com/channel/UCbWrbCWmnqbe5m2TDS8oSAQ,,participant_list_only,https://docs.google.com/spreadsheets/d/1kXhNwKGrqQTwSal0NxpZ9h0yo6u_mQwhwg4vGVwxMX4/edit#gid=0
season_004,person_bene,Bene,bene,season_004_ritter_der_tapukokosnuss,Ritter der Tapukokosnuss,ritter der tapukokosnuss,Regular Season,https://www.youtube.com/user/FullLifeGames,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_present,PresentLP,present,season_004_prekani,Prekani,prekani,Regular Season,https://www.youtube.com/user/PresentLP,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_minetube,Minetube,minetube,season_004_triyolotree,Triyolotree,triyolotree,Regular Season,https://www.youtube.com/user/Minetube,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_regibang,RegiBang,regibang,season_004_flexing_masskito,Flexing Masskito,flexing masskito,Regular Season,https://www.youtube.com/user/RegiBang,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_lauris,Lauris,lauris,season_004_enteikutierung,Enteikutierung,enteikutierung,Regular Season,https://www.youtube.com/c/LaurisEnteitainment,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_melevies,MeLevies,melevies,season_004_shocking_shaymins,Shocking Shaymins,shocking shaymins,Regular Season,https://www.youtube.com/user/MeLevies,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_fnupa,Cabgolord,fnupa,season_004_slicing_knights,Slicing Knights,slicing knights,Regular Season,https://www.youtube.com/user/Cabgolord,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_surskittv,SurskitTV,surskittv,season_004_surstars,Surstars,surstars,Regular Season,https://www.youtube.com/user/SurskitTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_captaincrinch,CaptainCrinch,captaincrinch,season_004_suicide_squad,Suicide Squad,suicide squad,Regular Season,https://www.youtube.com/user/CaptainCrinch,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_art_n_gaming,Art'n'Gaming,art n gaming,season_004_pyroars_of_the_carribean,Pyroars of the Carribean,pyroars of the carribean,Regular Season,https://www.youtube.com/user/Art'n'Gaming,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_pokebazi,PokeBazi,pokebazi,season_004_schnittlauchs,Schnittlauchs,schnittlauchs,Regular Season,https://www.youtube.com/c/PokeBazi,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_crowdcontroller,CrowdController,crowdcontroller,season_004_variant_vulpix,Variant Vulpix,variant vulpix,Regular Season,https://www.youtube.com/user/CrowdController,,sheet_extracted,https://docs.google.com/spreadsheets/d/1rZd3D0JRNj3lK0ZKdMXPLvCNBofRhFsvW0AlPuBk3VE/edit#gid=0
season_004,person_tabasco_tv,Tabasco TV,tabasco tv,season_004_insirnapes,Insirnapes,insirnapes,Liga 2,https://www.youtube.com/user/TabascoTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_professor_n,Professor N,professor n,season_004_bending_manaphys,Bending Manaphys,bending manaphys,Liga 2,https://www.youtube.com/user/ProfessorN,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_suishomaru,Suishomaru,suishomaru,season_004_crimson_sunrise,Crimson Sunrise,crimson sunrise,Liga 2,https://www.youtube.com/user/Suishomaru,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_glebber,Glebber,glebber,season_004_energie_tobutz,Energie Tobutz,energie tobutz,Liga 2,https://www.youtube.com/user/Glebber,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_bravebird,BraveBird,bravebird,season_004_talonflame_skyliners,Talonflame Skyliners,talonflame skyliners,Liga 2,https://www.youtube.com/user/BraveBird,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_004_marvelous_speedsters,Marvelous Speedsters,marvelous speedsters,Liga 2,https://www.youtube.com/user/ImpelDownTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_dauni_daunstar,Dauni,dauni daunstar,season_004_bloodrush_noivern,Bloodrush Noivern,bloodrush noivern,Liga 2,https://www.youtube.com/user/DragoonofDoom,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_themiifii,TheMiiFii,themiifii,season_004_dreaded_dittos,Dreaded Dittos,dreaded dittos,Liga 2,https://www.youtube.com/user/TheMiiFii,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_leinux,Leinux,leinux,season_004_meowseyside,Meowseyside,meowseyside,Liga 2,https://www.youtube.com/user/Leinux,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_scoutley,Scoutley,scoutley,season_004_penguin_squad,Penguin Squad,penguin squad,Liga 2,https://www.youtube.com/user/Scoutley,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_blacklink,BlackLink,blacklink,season_004_silver_fang,Silver Fang,silver fang,Liga 2,https://www.youtube.com/user/BlackLink,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_004,person_asalakoren,Asalakoren,asalakoren,season_004_azumarines,Azumarines,azumarines,Liga 2,https://www.youtube.com/user/Asalakoren,,sheet_extracted,https://docs.google.com/spreadsheets/d/1iwPqphIOO1ID-4NV3sv5CrIsmpQF-saq1sNE9Sxo9oE/edit#gid=0
season_005,person_lauris,Lauris,lauris,season_005_shockwaving_magearnas,Shockwaving Magearnas,shockwaving magearnas,Liga 1,https://www.youtube.com/user/Lauris,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_bene,Bene,bene,season_005_victini_bottom,Victini Bottom,victini bottom,Liga 1,https://www.youtube.com/user/FullLifeGames,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_present,PresentLP,present,season_005_prekani,Prekani,prekani,Liga 1,https://www.youtube.com/user/PresentLP,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_captaincrinch,CaptainCrinch,captaincrinch,season_005_crinchilla,Crinchilla,crinchilla,Liga 1,https://www.youtube.com/user/CaptainCrinch,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_professor_n,Professor N,professor n,season_005_howling_commandos,Howling Commandos,howling commandos,Liga 1,https://www.youtube.com/user/ProfessorN,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_glebber,Glebber,glebber,season_005_energie_tobutz,Energie Tobutz,energie tobutz,Liga 1,https://www.youtube.com/user/glebber,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_005_marvelous_speedsters,Marvelous Speedsters,marvelous speedsters,Liga 1,https://www.youtube.com/user/SinofSpeed,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_raizor,Raizor,raizor,season_005_soulstealer,Soulstealer,soulstealer,Liga 1,https://www.youtube.com/user/RaizorZockt,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_minetube,Minetube,minetube,season_005_triyolotree,Triyolotree,triyolotree,Liga 1,https://www.youtube.com/user/Minetube,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_parsifani,Parsifani,parsifani,season_005_aggron_successors,Aggron Successors*,aggron successors,Liga 1,https://www.youtube.com/user/Parsifani,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_art_n_gaming,Art'n'Gaming,art n gaming,season_005_little_litleos,Little Litleos*,little litleos,Liga 1,https://www.youtube.com/user/Kaffeecone,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_fnupa,Cabgolord,fnupa,season_005_cabgosport,Cabgosport,cabgosport,Liga 1,https://www.youtube.com/user/Cabgolord,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996
season_005,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_005_symphonic_swellow,Symphonic Swellow,symphonic swellow,Liga 2,https://www.youtube.com/user/BelmontGabriel,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_005_elekid_s_club,Elekid's Club,elekid s club,Liga 2,https://www.youtube.com/user/ElektechN9ne,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_bravebird,BraveBird,bravebird,season_005_brazilliant,Brazilliant,brazilliant,Liga 2,https://www.youtube.com/user/BraveBird,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_blacklink,BlackLink,blacklink,season_005_stardew_silvally,Stardew Silvally,stardew silvally,Liga 2,https://www.youtube.com/user/BlackLink,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_dauni_daunstar,Dauni,dauni daunstar,season_005_wild_west_style,Wild West Style,wild west style,Liga 2,https://www.youtube.com/user/Dauni,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_crowdcontroller,CrowdController,crowdcontroller,season_005_lax_litwick,Lax Litwick,lax litwick,Liga 2,https://www.youtube.com/user/CrowdControllerLP,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_stratocopter_tv,Stratocopter TV,stratocopter tv,season_005_crustle_crusaders,Crustle Crusaders,crustle crusaders,Liga 2,https://www.youtube.com/user/StratocopterTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_pokebazi,PokeBazi,pokebazi,season_005_krebuknackis,Krebuknackis,krebuknackis,Liga 2,https://www.youtube.com/user/PokéBazi,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_craycom,Craycom,craycom,season_005_weavile_ga_kill,Weavile Ga Kill,weavile ga kill,Liga 2,https://www.youtube.com/user/Craycom,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_oktopaul,Oktopaul,oktopaul,season_005_goofy_gufas,Goofy Gufas,goofy gufas,Liga 2,https://www.youtube.com/user/oktopaul,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_scoutley,Scoutley,scoutley,season_005_goetterboten,Götterboten,goetterboten,Liga 2,https://www.youtube.com/user/Scoutley,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_asalakoren,Asalakoren,asalakoren,season_005_thrillerbark,Thrillerbark,thrillerbark,Liga 2,https://www.youtube.com/user/Asalakoren,,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,person_tabasco_tv,Tabasco TV,tabasco tv,season_005_aggron_successors,Aggron Successors*,aggron successors,Liga 1,,,user_provided,https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=1708603996;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997
season_006,person_pokebazi,PokeBazi,pokebazi,season_006_pokebassis,Pokebassis,pokebassis,Sun Conference,https://www.youtube.com/user/PokéBazi,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_006_nova_dragons,Nova Dragons,nova dragons,Sun Conference,https://www.youtube.com/user/SinofSpeed,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_006_youngstars,Youngstars,youngstars,Sun Conference,https://www.youtube.com/user/TeamMauni,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_present,PresentLP,present,season_006_prekani,Prekani,prekani,Sun Conference,https://www.youtube.com/user/PresentLP,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_lauris,Lauris,lauris,season_006_schleudergang,Schleudergang,schleudergang,Sun Conference,https://www.youtube.com/user/Lauris,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_minetube,Minetube,minetube,season_006_triyolotree,Triyolotree,triyolotree,Sun Conference,https://www.youtube.com/user/Minetube,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_blacklink,BlackLink,blacklink,season_006_majora_s_maskeregen,Majora's Maskeregen,majora s maskeregen,Sun Conference,https://www.youtube.com/user/BlackLink,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_parsifani,Parsifani,parsifani,season_006_mythical_fighterz,Mythical FighterZ,mythical fighterz,Sun Conference,https://www.youtube.com/user/Parsifani,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_raizor,Raizor,raizor,season_006_soulstealer,Soulstealer,soulstealer,Sun Conference,https://www.youtube.com/user/RaizorZockt,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_hydronic,Hydronic,hydronic,season_006_grippebaerchen,Grippebärchen,grippebaerchen,Sun Conference,https://www.youtube.com/user/Hydronic,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_asalakoren,Asalakoren,asalakoren,season_006_absolutism,Absolutism,absolutism,Sun Conference,https://www.youtube.com/user/Asalakoren,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_scoutley,Scoutley,scoutley,season_006_rising_delibirds,Rising Delibirds,rising delibirds,Sun Conference,https://www.youtube.com/user/Scoutley,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,person_art_n_gaming,Art'n'Gaming,art n gaming,season_006_little_litleos,Little Litleos,little litleos,Moon Conference,https://www.youtube.com/user/Kaffeecone,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_dauni_daunstar,Dauni,dauni daunstar,season_006_lazycakes,Lazycakes,lazycakes,Moon Conference,https://www.youtube.com/user/TeamMauni,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_bene,Bene,bene,season_006_kleinsteins_gate,Kleinsteins;Gate,kleinsteins gate,Moon Conference,https://www.youtube.com/user/FullLifeGames,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_006_elekids_club,Elekids Club,elekids club,Moon Conference,https://www.youtube.com/user/ElektechN9ne,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_006_niemandsland,Niemandsland,niemandsland,Moon Conference,https://www.youtube.com/user/BelmontGabriel,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_tabasco_tv,Tabasco TV,tabasco tv,season_006_aggron_berlin,Aggron Berlin,aggron berlin,Moon Conference,https://www.youtube.com/user/TabascoTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_nestfloh,Nestfloh,nestfloh,season_006_flutschige_zaepfchen,Flutschige Zäpfchen,flutschige zaepfchen,Moon Conference,https://www.youtube.com/user/Nestfloh,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_regibang,RegiBang,regibang,season_006_tectass_toppas,Tectass Toppas,tectass toppas,Moon Conference,https://www.youtube.com/user/RegiBang,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_captaincrinch,CaptainCrinch,captaincrinch,season_006_crinchilla,Crinchilla,crinchilla,Moon Conference,https://www.youtube.com/user/CaptainCrinch,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_stratocopter_tv,Stratocopter TV,stratocopter tv,season_006_crustle_crusaders,Crustle Crusaders,crustle crusaders,Moon Conference,https://www.youtube.com/user/StratocopterTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_fnupa,Cabgolord,fnupa,season_006_blades_enforcer,Blades Enforcer,blades enforcer,Moon Conference,https://www.youtube.com/user/Cabgolord,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,person_craycom,Craycom,craycom,season_006_strubbelohr_bande,Strubbelohr Bande,strubbelohr bande,Moon Conference,https://www.youtube.com/user/Craycom,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
