season_id,season_label,playlist_id,playlist_title,playlist_url,is_gpl_related,source_video_count,start_date,end_date,data_status,notes,source_urls
season_001,Season 1,PLS5CJdaR4C6eqsxduM_12Op6KnKjDUM4V;PLS5CJdaR4C6cpb_TFuDmV0ce4l96iv4Hy,German Pokémon League - PresentLP; German Pokémon League - Alle Kämpfe,https://www.youtube.com/playlist?list=PLS5CJdaR4C6eqsxduM_12Op6KnKjDUM4V;https://www.youtube.com/playlist?list=PLS5CJdaR4C6cpb_TFuDmV0ce4l96iv4Hy,true,45,2014-09-14T10:00:06Z,2015-02-15T15:00:01Z,raw_collected,"Nocturne changed controller from PokemonFakten to FanmadeLetsPlay for the Rückrunde; the public killlist source only covers rows through Spieltag 7, so Season 1 kill data is marked partial.",https://www.youtube.com/playlist?list=PLS5CJdaR4C6eqsxduM_12Op6KnKjDUM4V;https://www.youtube.com/playlist?list=PLS5CJdaR4C6cpb_TFuDmV0ce4l96iv4Hy;http://goo.gl/f4CItQ;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0;http://goo.gl/tVZHIq;https://docs.google.com/spreadsheets/d/1n9SmK-ccTCn8Jjhs4U2LKnibXY8PvuBtV3V9MCOURRA/edit#gid=0;http://goo.gl/o2tjV0;https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit?pli=1#gid=0;http://goo.gl/y8zo4K;http://puu.sh/bft1V/7a686017d0.png;http://goo.gl/duUSZ3;http://puu.sh/bft5h/f8c7a88c75.png;https://www.youtube.com/user/Shriosan;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Shriosan?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DjxSYQNbp-9ay1Gf60Bq--QYMWhRWmqKgxaYmBu8fifwxmwdQ1a6YtJe-kg5-lQWmzK4D4_OrjvdKfNqV-rGkdMt2DmMTS;https://www.youtube.com/user/Morbolth;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Morbolth?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49AibrgzUC8aJJcCVLEd9-Gzf3DUVx4JnNfA4kjkmxKTjQiJdKR6IQM2PSVwXYjMYVgMBwjZytVsruIAHW7H0Px3LQO__1WM;https://www.youtube.com/user/FinaALFaNtAsyLP;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFaNtAsyLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DCJ-twlU7cPTH3yGOt3cKlvf-D8Wqw6YOWg1EzwHIBqwJxrZJzQpcBjvwSmraub2Zwu4I53SQREAfkJb_SglVjFQWB0B0A;https://www.youtube.com/user/DiaSwordPlay;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/DiaSwordPlay?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BXaO80hKfoorOAZRsUlvUXmAAptvLLBicIokjkABC8mN3OVyCDeysLC7vF6c0KV4TFhAFzOB2eF-IAuj9D-SfWKmeyOAuA;https://www.youtube.com/user/PresentLP;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PresentLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D19AseWZ6AlJrh3eEhPaM6ChF2yGe01R5vDh7VpbycyQT-YRxnUTwFYOFR7XP73mNT4t-7a0AWVzEtc0t9jWpCApPOgUlp;https://www.youtube.com/user/SurskitTV;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/SurskitTV?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D8M2Wg1U4BICP2d2xIq-f4DAbIIBbNlCrwrllE7fSrrH8ANNY794qfiExUiCVrkP-dXRBcj3JKjiuLjB4D_wa3QRVk4jgv;https://www.youtube.com/user/TJLH100;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TJLH100?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Do8pFJld1QEbHJscKQ3Dyt2oRZUtlV1Vk5omCDa9w_QPmWZ7Bm2ahw82oIuuXG0LEUyIMdZkkzeNXM6wYrFH2voeN3mUXn;https://www.youtube.com/user/Fnupa;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Fnupa?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49ADwoeyZoSmWDfFng5qZwY8iYrGhOWqCvs6AvqikLQ3UEbYi1OqxhcO6MVawBRwBW4x0x6NZAqPNJJzG9xZMjgZLmdUvTzJ;https://www.youtube.com/user/TheHerbertLP;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheHerbertLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Dc_OCqRNbbMMVY2Q0B062kbcHSf7hpXgLDO3iCXpCcpeQzbmLmJNLZB2v5KrPVajECDZkNM0JwBDqTKZdXe34pfA094tJT;https://www.youtube.com/user/TheDirtydancer64;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheDirtydancer64?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BQAL3PkoWCoQcYBlc_ZZAqODomFclMiSGdk81ufzKCelQ8_CO6JmGxc_3CTjkiVdaQYX7mwKrVH1HmDDL7VdZcQp67i8v1;https://www.youtube.com/user/RaizorZockt;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CtD9A-HOIL8xGw_E6toysXb3hNoFa9J7yn5WqqH4himxQ0Uh4ErL9v16tQChi-BA3y8_-enys3pKUsjR3EW7LRz7kSq8f-;https://www.youtube.com/user/PokemonFakten;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PokemonFakten?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49B4XqCaVC0Z13O3mjjmWIGLX3mE0EmdUKERPWTUtJWw_FAyYtogqLkT4exg8bhtvnLedbpx9n2ZEg9swq4p0wzUpmyo4sNf;https://www.youtube.com/watch?v=NUrfteoiIaI;http://www.youtube.de/user/GlitchxCity;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/GlitchxCity?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49ChhBvd5UAQzgPUHtIIlabvihgc-8SVViP6DnyK8cbp_LU99C0LfVaR-OGN5hIAG3zioV9vYwaAcpa4shuwWZU7LJrCMp8Z;https://twitter.com/PresentLP_YT;https://x.com/PresentLP_YT;http://goo.gl/8NAC8w;http://puu.sh/dbqIk/c726feb857.png;http://goo.gl/CNyWXY;http://puu.sh/dbqRu/2d1026d426.png;https://www.youtube.com/user/FanmadeLetsplay;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FanmadeLetsplay?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49AP04DkNG3nxSD5zTkiAghvHphvg-t1ojdWxsV-YDxUlknxTk4BvCqlrR_p66uM_L7d2uB4T-og-IEK6A0dxoDcn80t5vmX;https://www.youtube.de/user/RaizorZockt;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DQ9FRH5SauMyPDyUVD6ofVxlvgchdaAWY_ZwQPMfZ1GXcajK9N0r0EeAmNy6ei_JSowYBsPRBGrPN3bPgd3L4OLGouOKFT;https://www.youtube.com/watch?v=C2Bzdi99usM;https://www.youtube.com/watch?v=dgU6vMu-2IM;https://www.youtube.com/user/GlitchxCity;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/GlitchxCity?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BDrMMCcmdvtAjD5hAv9zob-cbp155CkgEw3BGmxTUQqCL0sJz6ky-98BKiF9mppPVM81Bhh5I5ULkqqPYfT9s0CbJ72xfL;https://www.youtube.com/watch?v=KFmRSxg4bsw;http://bit.ly/VczaWW;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFaNtAsyLP?sub_confirmation%3D1%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Dr0Fzf5ILiHAohjea2dCsWJU_GcXENWi8txR2t2xIsaGfBNwCPJW41Gqja_lCKL6UjYKZj9gTh5JoiTS2751QzuMVOY7at;http://www.twitch.tv/silvaffb;https://www.twitch.tv/silvaffb;http://on.fb.me/1otZtiS;https://www.facebook.com/pages/Silva/1437555976519819?ref=hl;https://www.youtube.com/user/HuskyTvChannel;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/HuskyTvChannel?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DZfUA55z7d-Hep63pHoO8_aooaj7tgmyl-SWKK-ypP9zhvZwA3cEJH7QKk_ByMwQelct2L-17b7Cmv__SsWGKbYEmHjPtz;https://www.youtube.com/user/thesannylp;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/thesannylp?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CChCyKemuNMZ_kg3Io2cCyQwcnKZtsXQINzqx15pJUJN1weK7VT_7FuaMhwtIglRaTz6e28zaf9mlEBG-fjsJvB3UgeRAS;http://youtu.be/tJFn79bOMsc;https://www.youtube.com/watch?v=tJFn79bOMsc&feature=youtu.be;https://www.youtube.com/user/RaizorZockt/videos;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt/videos?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49A7We_aXtQ0qvbd45z5LQdV_6rIjqIFTnhV14GTqGLfizMpO7jFubtWiqrnRvsesMgS1Wq_hF1jK0NCGSkVM31NY6GKie7K;http://www.twitch.tv/raizorzockt;https://www.twitch.tv/raizorzockt;https://plus.google.com/u/0/110873188811116489145/posts;https://workspaceupdates.googleblog.com/2023/04/new-community-features-for-google-chat-and-an-update-currents%20.html;https://www.facebook.com/RaizorZockt;http://www.youtube.com/GlitchxCity;https://consent.youtube.com/ml?continue=https://www.youtube.com/GlitchxCity?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BZz7nwOEAefLZumkGNlV6BXyaFzHPYjQobi3XpXRE-QGJ_vwg98Ee7vUol6XL2Gt3Kk1NQf2iG4YhCW6GMY1B1qDlEd1gF;https://www.youtube.com/watch?v=86oPOEiEjss&list=UUwpw7YN2wCG1SeK-09ViUHg;https://www.youtube.com/user/FinaALFa;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFa?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CupruQ2257YKiLWZPyJUjs2BnTGCEtAI5Im-oDHoGWWIG2kiuERdl0ohS6YqMAi5P7i6dbq6SNUndpJRganuuYTDvsLTh6;https://www.youtube.com/user/DiaSword;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/DiaSword?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BHvwCTg0alFhrvbLOWptGYs-VvAU5Y91L2sj9VIU44tLZ_XKbSe_dSaR_aBfqjqdVDj0jh-PgfW009uBXHyZEiugFHDxgG;https://www.youtube.com/user/TheHerbe;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheHerbe?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49B_TLsFNtQbDi2OdCcP7kzNxx6_vFYKMFYmdbUEcjIbtHHFu0SVVSoT27Kx00dgfQ8bhtm1-eLSH1B4SBR-g_3-rAEjorzc;https://www.youtube.com/user/TheDirty;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheDirty?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CSpcBrEL_mFPyMCSgeON45iRvyfzIfO9hXf8jExpD8Q7XtMlwBTYVZlrz94N96yxE5tzgHLTK2ytqkSAzMZ6pRS9-or1p5;https://www.youtube.com/user/PokemonF;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PokemonF?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Ccv_15QgKOMgMsn4B-rVZUCtBf7N2bWkGNzNV5yceFAdckxLwx5mPP24aThwzehlTf-nojmxsl-X-5y9ZC31BNdjFhQdoH;https://www.youtube.com/watch?v=KFmRS;https://www.youtube.com/user/TheSannyLP/featured;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheSannyLP/featured?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D5syqOcN5Z8yBJywquGWNP8Tcj82O2PX-SyLVTY5BtBcTGlm8WaCcVxWfuTNNkrboLMw3ggMn6JHHrd-sk90rgfHSGIWqS
season_002,Season 2,PLS5CJdaR4C6fwU8vcz7WEzKz_s_AqmZfO,GPL [S2] - PresentLP,https://www.youtube.com/playlist?list=PLS5CJdaR4C6fwU8vcz7WEzKz_s_AqmZfO,true,27,2015-03-15T12:23:13Z,2015-09-20T17:20:26Z,raw_collected,,https://www.youtube.com/playlist?list=PLS5CJdaR4C6fwU8vcz7WEzKz_s_AqmZfO;https://twitter.com/PresentLP_YT;https://x.com/PresentLP_YT;https://www.youtube.com/user/FreeCaleLPs;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FreeCaleLPs?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49C3SaejE1I2Xs1FbHvNBdq69_WvtLbTZooYxTzlQ865IMK1QTUAIkV1tOU0SLprgrKrDDBo5raTyFdJNg0xxQo11xOWoz6t;https://www.hitbox.tv/PresentLP;http://goo.gl/oYDrhW;https://consent.youtube.com/ml?continue=https://www.youtube.com/playlist?list%3DPLS5CJdaR4C6fwU8vcz7WEzKz_s_AqmZfO%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49B9MHJNwpB_8dVYNwOp1o_T12SEe21Qkxk6SSwTTzKBTg55-OcCIns-msHHgJyZuWEE6f7mDINIk9Td1exGmMQ26hpi9U9l;http://goo.gl/NSWlT2;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0;http://goo.gl/pDTpqe;https://docs.google.com/spreadsheets/d/1vJ-pioe3RZKSZ3LIGEA3FVTv_KEE_XKIQAXSIUNNd-Q/edit#gid=0;http://goo.gl/eBUuSc;https://docs.google.com/spreadsheets/d/1WmLcn2i-N6D44ZWEZXDinSbIg4Br4AAfLNbRGUSPOlU/edit#gid=0;http://goo.gl/BlsTIx;https://docs.google.com/spreadsheets/d/1FUsClf5qEny-BHY5Djp8rIwRJKBSJDvygJ8LBa62FEo/edit#gid=0;http://goo.gl/xokFBp;http://puu.sh/gj9q5/720a734e87.png;http://goo.gl/2xChbV;http://puu.sh/gj9rG/6f34534762.png;https://www.youtube.com/user/SteveParker;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/SteveParker?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BeyNl1NWhCAZA5hc7uB08HxO5IsxitPDldtpM2Qdoi3kB38tXuC5wSHzUnCC1a2bBMb0EcQ2VaLI0APWpD1D8AMEn7POi_;https://www.youtube.com/user/Scherany;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Scherany?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49ARODvyBTzNsIYnkumtV_bKx0Pt844Bwya-Frw2GiI-9Y8fhADCO7xRP-DG3PD4_ZPjlxpm8L_DApF13cEjFXOlwhwrzkGk;https://www.youtube.com/user/oktopaul;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/oktopaul?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BdZUJznfvdi8fic6QpKU_0weKzwjj7Elp-mG-6A9vp5OV8EhuzlZjnZwWy5bQKIZRcibN2udc6S-P2XhSmbER209mZUwGk;https://www.youtube.com/user/Kuchenjaeger;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Kuchenjaeger?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BUubs_ztKcL2en3Pn8UVG5LiLe5CcPIZGYACJLjTao4M17BQaS6ZBP7uMAujr76BWHJvOu2sLy6OXNwceeYZoDGhcAK14f;https://www.youtube.com/user/RegiBang;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RegiBang?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49C1Mvwheyl_LQcqn_R6qUkq0lB5x2cQcOwQlmTwSqPAtoPeQ1Eswe9_-E-MWGsc89p1yTbF1Aev5LHhxWewk1e90GBQ5gaj;https://www.youtube.com/user/Fnupa/;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Fnupa?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DrPwB9YyyL7TAsxWVN8D1hqeQ0e0o7PHsKv05a1rsIUI65_M4PVB3pdn-fz7-zPSnkHMNqsknI_GPfJAhtZMhcJJY_Ag1d;https://www.youtube.com/user/TJLH100;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TJLH100?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Bu7d7W6lVCxI6lJr-8LMcTnjFKQtk9X12ZGZVRQBB2ALl45Bs89HPERNkJZ_29Ljhn8CSJCIC-hJkFYItThSeuKw3Pb4J_;https://www.youtube.com/user/SurskitTV;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/SurskitTV?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49At0tNX0Le8tauUpyYwYJQRtfHTekLkf_m_6T9WlkSG3PxKXjcW9AyAVqzHZswzI71uY_1QnP3PklXYLCX00S5EHQsVu0Wo;https://www.youtube.com/user/FanmadeLetsPlay;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FanmadeLetsPlay?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D-HPKBoiRmikO7wtcrzv_XUZBqfX66l__W8ex0wfLS-287OiWPI1zjo8H5QTepmqVYSPlpNrwVk1mHYaG7qKXRzpAhCSR6;https://www.youtube.com/user/TheDirtydancer64;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheDirtydancer64?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DW-A6aDTZMwaVRSSib_KgYuKmtwG0ze9iU4BHJfOhP3UO2CAmo3Zes76eTwVBP0EPecnnD_QyeG50UHXUWnOoyOt-dyY_T;https://www.youtube.com/user/RaizorZockt;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BQc8feBioKeqxo_bCLJPXtG6zl_tIIN6Rxmy_QeoaChxhOWy5H9QDlWa6vYqh8qAWNOyW5Fg-qN9kBFVJ47dN7jzo_lFd3;https://www.youtube.com/user/Shriosan;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Shriosan?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49C6Jn7nYOmEzneUxF936T0PzRCWT-xFNiZGB7dmOIZUv-sP25mQ3XnghhcPb1KQDIh3vLBzdK-W5Rw2pzpWB-RluQPfwo-I;https://www.youtube.com/c/DaumenkinoLP;https://consent.youtube.com/ml?continue=https://www.youtube.com/c/DaumenkinoLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CaOdTWuU1dq7Lf-kOuh6SCPQa4p67SHCdra-0E3qpGynG7IzlnvjJyVAmA9UuHQnetYb1golwP3cBax6Q0djO6UnO59tqG;https://www.youtube.com/user/PresentLP;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PresentLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49AjES7HrT3jSRMlfjFoqLFMZ61eSR7GwGe3r3tsRUsuEk4isaV1UDUyxVRb48B5WI8-oHyoaBsyb0rwuY9HVRRnGh8P-32N;http://goo.gl/YyyYzD;https://consent.youtube.com/ml?continue=https://www.youtube.com/channel/UCBXOWDxcq4NriEBuxGhm5sA?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CttjPhmBletYCx0R8v7teFz2nhQLl3j-TBZ_KK-BpfEVo8EQPiPkPBYVcpq5GA-G0HYh1jSJrVVMs2_nxTZAnZupeUTvwN;https://www.youtube.de/user/GlitchxCity;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/GlitchxCity?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BhyeI2RjeYQ3TM9u7qwLO6_mO-VDEZa6Z5W8BNKwtQNIpTwvqZANVSUOEZSfH2LA0b-W5PIMKqcwsO_LI5hTLcv15MwyI2;http://strawpoll.me/4565321;https://strawpoll.me/4565321;http://goo.gl/OUXWyd;https://gyazo.com/14f70c3605e9f110b111cb111187d706;http://goo.gl/rdyJcU;https://gyazo.com/c0edccf7e68d14c2bad08e9dae925666;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://consent.youtube.com/ml?continue=https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BEbfN44drWmd7CnqIeVPsWN9phnrxsbbhdgca7J52aHY5V-PAOXtkWAJafVOHcNDeOvA7z2db9ppkhPrM0qjY5PZbc-x7W;http://goo.gl/YyyYz;https://www.youtube.de/user/Raizorzockt;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Raizorzockt?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DD6vWHQsURJqmU-sM4j8znxExGJIoNOb4DSBzkS1pmgA4uzPuj5H5U-ZaOprbkLsh6D_x_wxTi_gVgKr4ZF69bTiu5YLyx;http://www.twitch.tv/PresentLP;https://www.twitch.tv/PresentLP
