season_id,division,week,person_id,person_name,p_first,p_playoffs,sims,seed,source_urls
season_003,Liga 1,20,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_minetube,Minetube,0.0040,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_present,PresentLP,0.8450,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_regibang,RegiBang,0.1500,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,20,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_captaincrinch,CaptainCrinch,0.0010,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_fanmadeletsplay,FanmadeLetsPlay,0.0150,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_minetube,Minetube,0.0020,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_present,PresentLP,0.8750,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_regibang,RegiBang,0.1070,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,21,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_captaincrinch,CaptainCrinch,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_fanmadeletsplay,FanmadeLetsPlay,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_minetube,Minetube,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_present,PresentLP,0.9880,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_regibang,RegiBang,0.0120,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,22,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_captaincrinch,CaptainCrinch,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_fanmadeletsplay,FanmadeLetsPlay,0.0060,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_minetube,Minetube,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_present,PresentLP,0.9180,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_regibang,RegiBang,0.0760,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,23,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_captaincrinch,CaptainCrinch,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_fanmadeletsplay,FanmadeLetsPlay,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_minetube,Minetube,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_present,PresentLP,1.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_regibang,RegiBang,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,24,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_captaincrinch,CaptainCrinch,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_fanmadeletsplay,FanmadeLetsPlay,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_minetube,Minetube,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_present,PresentLP,1.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_regibang,RegiBang,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,25,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_art_n_gaming,Art'n'Gaming,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_bene,Bene,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_captaincrinch,CaptainCrinch,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_fanmadeletsplay,FanmadeLetsPlay,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_lucariolp,LucarioLP,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_minetube,Minetube,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_oktopaul,Oktopaul,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_parsifani,Parsifani,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_pokebazi,PokeBazi,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_present,PresentLP,1.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_raizor,Raizor,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_regibang,RegiBang,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 1,26,person_surskittv,SurskitTV,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,Liga 2,1,person_blacklink,BlackLink,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_bravebird,BraveBird,0.0810,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_burakio,Burakio,0.0080,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_crowdcontroller,CrowdController,0.0010,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_diaswordplay,DiaSwordPlay,0.0030,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_fnupa,Cabgolord,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_killuasan,KilluaSan,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_leinux,Leinux,0.3810,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_letskayze,LetsKayze,0.0850,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_lightgaming,LightGaming,0.2160,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_melevies,MeLevies,0.0650,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_pokebree,PokéBree,0.0860,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_pokeknight,PokéKnight,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_professor_n,Professor N,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_pyromanix,Pyromanix,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_scarlet,Scarlet,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_shiro,Shiro,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_shizumania,Shizumania,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_themiifii,TheMiiFii,0.0740,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,1,person_wolvx,WolvX,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_blacklink,BlackLink,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_bravebird,BraveBird,0.0540,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_burakio,Burakio,0.0100,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_crowdcontroller,CrowdController,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_diaswordplay,DiaSwordPlay,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_fnupa,Cabgolord,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_killuasan,KilluaSan,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_lauris,Lauris,0.0000,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_leinux,Leinux,0.2060,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_letskayze,LetsKayze,0.2310,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_lightgaming,LightGaming,0.1180,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,Liga 2,2,person_melevies,MeLevies,0.0320,,1000,42,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
