season_id,division,roster_phase,person_name,person_name_normalized,team_name,team_name_normalized,pokemon,pokemon_normalized,slot,week,week_label,week_sort,result,used,kills,source_table,source_file,source_urls,data_status,notes
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,2,2,2,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,3,3,3,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,4,4,4,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,6,6,6,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,7,7,7,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,8,8,8,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,10,10,10,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wulaosu-Fließend,wulaosu fliessend,1,12,12,12,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,1,1,1,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,2,2,2,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,3,3,3,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,4,4,4,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,5,5,5,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,6,6,6,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,7,7,7,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,8,8,8,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,9,9,9,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,12,12,12,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,13,13,13,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Knakrack,knakrack,2,14,14,14,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,1,1,1,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,3,3,3,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,5,5,5,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,6,6,6,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,7,7,7,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,12,12,12,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Primarene,primarene,3,13,13,13,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Galar-Lavados,galar lavados,4,9,9,9,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Galar-Lavados,galar lavados,4,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Galar-Lavados,galar lavados,4,13,13,13,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Galar-Lavados,galar lavados,4,14,14,14,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Gengar,gengar,5,8,8,8,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Gengar,gengar,5,9,9,9,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Gengar,gengar,5,13,13,13,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Gengar,gengar,5,14,14,14,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Elfun,elfun,6,1,1,1,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Elfun,elfun,6,12,12,12,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,1,1,1,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,2,2,2,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,3,3,3,loss,1,4,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,4,4,4,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,5,5,5,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,6,6,6,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,7,7,7,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,8,8,8,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,9,9,9,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,akatsuki amphibianz,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,7,11,11,11,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
