season_id,season_label,champion_name,champion_team,quality_score,match_rows,killlist_rows,video_rows,top_pokemon,top_trainer,review_flags,source_urls
season_001,Season 1,PresentLP,Prekani,91,121,167,124,Quajutsu,PresentLP,partial_killlists;unmatched_game_videos,http://bit.ly/VczaWW;http://goo.gl/8NAC8w;http://goo.gl/CNyWXY;http://goo.gl/duUSZ3;http://goo.gl/f4CItQ;http://goo.gl/o2tjV0;http://goo.gl/tVZHIq;http://goo.gl/y8zo4K;http://on.fb.me/1otZtiS;http://puu.sh/bft1V/7a686017d0.png;http://puu.sh/bft5h/f8c7a88c75.png;http://puu.sh/dbqIk/c726feb857.png;http://puu.sh/dbqRu/2d1026d426.png;http://www.twitch.tv/raizorzockt;http://www.twitch.tv/silvaffb;http://www.youtube.com/GlitchxCity;http://www.youtube.de/user/GlitchxCity;http://youtu.be/tJFn79bOMsc;https://consent.youtube.com/ml?continue=https://www.youtube.com/GlitchxCity?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BZz7nwOEAefLZumkGNlV6BXyaFzHPYjQobi3XpXRE-QGJ_vwg98Ee7vUol6XL2Gt3Kk1NQf2iG4YhCW6GMY1B1qDlEd1gF;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/DiaSword?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BHvwCTg0alFhrvbLOWptGYs-VvAU5Y91L2sj9VIU44tLZ_XKbSe_dSaR_aBfqjqdVDj0jh-PgfW009uBXHyZEiugFHDxgG;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/DiaSwordPlay?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BXaO80hKfoorOAZRsUlvUXmAAptvLLBicIokjkABC8mN3OVyCDeysLC7vF6c0KV4TFhAFzOB2eF-IAuj9D-SfWKmeyOAuA;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FanmadeLetsplay?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49AP04DkNG3nxSD5zTkiAghvHphvg-t1ojdWxsV-YDxUlknxTk4BvCqlrR_p66uM_L7d2uB4T-og-IEK6A0dxoDcn80t5vmX;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFa?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CupruQ2257YKiLWZPyJUjs2BnTGCEtAI5Im-oDHoGWWIG2kiuERdl0ohS6YqMAi5P7i6dbq6SNUndpJRganuuYTDvsLTh6;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFaNtAsyLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DCJ-twlU7cPTH3yGOt3cKlvf-D8Wqw6YOWg1EzwHIBqwJxrZJzQpcBjvwSmraub2Zwu4I53SQREAfkJb_SglVjFQWB0B0A;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/FinaALFaNtAsyLP?sub_confirmation%3D1%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Dr0Fzf5ILiHAohjea2dCsWJU_GcXENWi8txR2t2xIsaGfBNwCPJW41Gqja_lCKL6UjYKZj9gTh5JoiTS2751QzuMVOY7at;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Fnupa?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49ADwoeyZoSmWDfFng5qZwY8iYrGhOWqCvs6AvqikLQ3UEbYi1OqxhcO6MVawBRwBW4x0x6NZAqPNJJzG9xZMjgZLmdUvTzJ;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/GlitchxCity?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BDrMMCcmdvtAjD5hAv9zob-cbp155CkgEw3BGmxTUQqCL0sJz6ky-98BKiF9mppPVM81Bhh5I5ULkqqPYfT9s0CbJ72xfL;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/GlitchxCity?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49ChhBvd5UAQzgPUHtIIlabvihgc-8SVViP6DnyK8cbp_LU99C0LfVaR-OGN5hIAG3zioV9vYwaAcpa4shuwWZU7LJrCMp8Z;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/HuskyTvChannel?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DZfUA55z7d-Hep63pHoO8_aooaj7tgmyl-SWKK-ypP9zhvZwA3cEJH7QKk_ByMwQelct2L-17b7Cmv__SsWGKbYEmHjPtz;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Morbolth?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49AibrgzUC8aJJcCVLEd9-Gzf3DUVx4JnNfA4kjkmxKTjQiJdKR6IQM2PSVwXYjMYVgMBwjZytVsruIAHW7H0Px3LQO__1WM;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PokemonF?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Ccv_15QgKOMgMsn4B-rVZUCtBf7N2bWkGNzNV5yceFAdckxLwx5mPP24aThwzehlTf-nojmxsl-X-5y9ZC31BNdjFhQdoH;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PokemonFakten?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49B4XqCaVC0Z13O3mjjmWIGLX3mE0EmdUKERPWTUtJWw_FAyYtogqLkT4exg8bhtvnLedbpx9n2ZEg9swq4p0wzUpmyo4sNf;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/PresentLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D19AseWZ6AlJrh3eEhPaM6ChF2yGe01R5vDh7VpbycyQT-YRxnUTwFYOFR7XP73mNT4t-7a0AWVzEtc0t9jWpCApPOgUlp;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt/videos?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49A7We_aXtQ0qvbd45z5LQdV_6rIjqIFTnhV14GTqGLfizMpO7jFubtWiqrnRvsesMgS1Wq_hF1jK0NCGSkVM31NY6GKie7K;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CtD9A-HOIL8xGw_E6toysXb3hNoFa9J7yn5WqqH4himxQ0Uh4ErL9v16tQChi-BA3y8_-enys3pKUsjR3EW7LRz7kSq8f-;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/RaizorZockt?gl%3DDE%26cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DQ9FRH5SauMyPDyUVD6ofVxlvgchdaAWY_ZwQPMfZ1GXcajK9N0r0EeAmNy6ei_JSowYBsPRBGrPN3bPgd3L4OLGouOKFT;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/Shriosan?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49DjxSYQNbp-9ay1Gf60Bq--QYMWhRWmqKgxaYmBu8fifwxmwdQ1a6YtJe-kg5-lQWmzK4D4_OrjvdKfNqV-rGkdMt2DmMTS;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/SurskitTV?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D8M2Wg1U4BICP2d2xIq-f4DAbIIBbNlCrwrllE7fSrrH8ANNY794qfiExUiCVrkP-dXRBcj3JKjiuLjB4D_wa3QRVk4jgv;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TJLH100?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Do8pFJld1QEbHJscKQ3Dyt2oRZUtlV1Vk5omCDa9w_QPmWZ7Bm2ahw82oIuuXG0LEUyIMdZkkzeNXM6wYrFH2voeN3mUXn;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheDirty?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CSpcBrEL_mFPyMCSgeON45iRvyfzIfO9hXf8jExpD8Q7XtMlwBTYVZlrz94N96yxE5tzgHLTK2ytqkSAzMZ6pRS9-or1p5;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheDirtydancer64?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49BQAL3PkoWCoQcYBlc_ZZAqODomFclMiSGdk81ufzKCelQ8_CO6JmGxc_3CTjkiVdaQYX7mwKrVH1HmDDL7VdZcQp67i8v1;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheHerbe?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49B_TLsFNtQbDi2OdCcP7kzNxx6_vFYKMFYmdbUEcjIbtHHFu0SVVSoT27Kx00dgfQ8bhtm1-eLSH1B4SBR-g_3-rAEjorzc;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheHerbertLP?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49Dc_OCqRNbbMMVY2Q0B062kbcHSf7hpXgLDO3iCXpCcpeQzbmLmJNLZB2v5KrPVajECDZkNM0JwBDqTKZdXe34pfA094tJT;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/TheSannyLP/featured?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49D5syqOcN5Z8yBJywquGWNP8Tcj82O2PX-SyLVTY5BtBcTGlm8WaCcVxWfuTNNkrboLMw3ggMn6JHHrd-sk90rgfHSGIWqS;https://consent.youtube.com/ml?continue=https://www.youtube.com/user/thesannylp?cbrd%3D1&gl=DE&hl=de&cm=2&pc=yt&src=1&escs=AZ8E49CChCyKemuNMZ_kg3Io2cCyQwcnKZtsXQINzqx15pJUJN1weK7VT_7FuaMhwtIglRaTz6e28zaf9mlEBG-fjsJvB3UgeRAS;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0;https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=1222240008;https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit?pli=1#gid=0;https://docs.google.com/spreadsheets/d/1n9SmK-ccTCn8Jjhs4U2LKnibXY8PvuBtV3V9MCOURRA/edit#gid=0;https://plus.google.com/u/0/110873188811116489145/posts;https://twitter.com/PresentLP_YT;https://workspaceupdates.googleblog.com/2023/04/new-community-features-for-google-chat-and-an-update-currents%20.html;https://www.facebook.com/RaizorZockt;https://www.facebook.com/pages/Silva/1437555976519819?ref=hl;https://www.twitch.tv/raizorzockt;https://www.twitch.tv/silvaffb;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/c/Raizor;https://www.youtube.com/playlist?list=PLS5CJdaR4C6cpb_TFuDmV0ce4l96iv4Hy;https://www.youtube.com/playlist?list=PLS5CJdaR4C6eqsxduM_12Op6KnKjDUM4V;https://www.youtube.com/user/CaptainCrinch;https://www.youtube.com/user/DiaSword;https://www.youtube.com/user/DiaSwordPlay;https://www.youtube.com/user/FanmadeLetsPlay;https://www.youtube.com/user/FanmadeLetsplay;https://www.youtube.com/user/FinaALFa;https://www.youtube.com/user/FinaALFaNtAsyLP;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://www.youtube.com/user/GlitchxCity;https://www.youtube.com/user/HuskyTvChannel;https://www.youtube.com/user/Morbolth;https://www.youtube.com/user/PokemonF;https://www.youtube.com/user/PokemonFakten;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://www.youtube.com/user/RaizorZockt/videos;https://www.youtube.com/user/Shriosan;https://www.youtube.com/user/SurskitTV;https://www.youtube.com/user/TJLH100;https://www.youtube.com/user/TheDirty;https://www.youtube.com/user/TheDirtydancer64;https://www.youtube.com/user/TheHerbe;https://www.youtube.com/user/TheHerbertLP;https://www.youtube.com/user/TheSannyLP/featured;https://www.youtube.com/user/thesannylp;https://www.youtube.com/watch?v=-DjDl72WI3k;https://www.youtube.com/watch?v=07km5XY_hVc;https://www.youtube.com/watch?v=0Kjk8zP_MIc;https://www.youtube.com/watch?v=101SKysJX7k;https://www.youtube.com/watch?v=12zEQian5kM;https://www.youtube.com/watch?v=1A2MfSfQ0mE;https://www.youtube.com/watch?v=1EAkdWy4eGY;https://www.youtube.com/watch?v=1XaPObu2Qhg;https://www.youtube.com/watch?v=36NOn-qcwws;https://www.youtube.com/watch?v=3IEEtI0dUJc;https://www.youtube.com/watch?v=3JEuDMKjasc;https://www.youtube.com/watch?v=3USy4vHOEQw;https://www.youtube.com/watch?v=3mkEv7xfG6E;https://www.youtube.com/watch?v=4LBeJC05ODU;https://www.youtube.com/watch?v=5NxXaIJNsNc;https://www.youtube.com/watch?v=6P4mVCHzEWk;https://www.youtube.com/watch?v=80UNzitj9Qs;https://www.youtube.com/watch?v=86oPOEiEjss&list=UUwpw7YN2wCG1SeK-09ViUHg;https://www.youtube.com/watch?v=8SE2t__NcbM;https://www.youtube.com/watch?v=94UseWxkBHY;https://www.youtube.com/watch?v=9aKj0QdT_jI;https://www.youtube.com/watch?v=9fkVWoWCPuQ;https://www.youtube.com/watch?v=AXAHuKbgwjw;https://www.youtube.com/watch?v=C2Bzdi99usM;https://www.youtube.com/watch?v=D56oayRsXLc;https://www.youtube.com/watch?v=DFpADXGS_30;https://www.youtube.com/watch?v=Dri89Vr84Ng;https://www.youtube.com/watch?v=EnjUPNdLBSI;https://www.youtube.com/watch?v=FY2mMFxAQ1c;https://www.youtube.com/watch?v=G88LQ6Qg9Fc;https://www.youtube.com/watch?v=Hbzn61_cCjQ;https://www.youtube.com/watch?v=I4_AqvEj0TA;https://www.youtube.com/watch?v=IUAHVBY3j3M;https://www.youtube.com/watch?v=JM0JxNbMmMI;https://www.youtube.com/watch?v=KFmRS;https://www.youtube.com/watch?v=KFmRSxg4bsw;https://www.youtube.com/watch?v=KXJSY8-bqc0;https://www.youtube.com/watch?v=Kjwe2Hcklw0;https://www.youtube.com/watch?v=Kr2AlnPtgsg;https://www.youtube.com/watch?v=L9KCqLu-P8I;https://www.youtube.com/watch?v=LS_aw62wDqQ;https://www.youtube.com/watch?v=LmmW56MrAA4;https://www.youtube.com/watch?v=Lsuv87a_1nk;https://www.youtube.com/watch?v=NCHBcuggzcc;https://www.youtube.com/watch?v=NEC5VCpgsd0;https://www.youtube.com/watch?v=NUrfteoiIaI;https://www.youtube.com/watch?v=NVAjNYGVPfI;https://www.youtube.com/watch?v=N_qgjJfmlJo;https://www.youtube.com/watch?v=OGFOIXjPrDQ;https://www.youtube.com/watch?v=OGxYUwfg_tc;https://www.youtube.com/watch?v=ONKm_24WjY8;https://www.youtube.com/watch?v=OigxZ256HKo;https://www.youtube.com/watch?v=P0IW1E7Jgek;https://www.youtube.com/watch?v=PKvaRjuN47o;https://www.youtube.com/watch?v=PcciVRVvts8;https://www.youtube.com/watch?v=Q7Wx6db9zE8;https://www.youtube.com/watch?v=QijmijoQPz0;https://www.youtube.com/watch?v=RUqDFJeyRLM;https://www.youtube.com/watch?v=SEPwq-Ly8ow;https://www.youtube.com/watch?v=SakJiGw7Szc;https://www.youtube.com/watch?v=SwduwBmLPGQ;https://www.youtube.com/watch?v=T_KMbRkrCaU;https://www.youtube.com/watch?v=UgfV-Gomuac;https://www.youtube.com/watch?v=VNOdsjLTd7Y;https://www.youtube.com/watch?v=VgBgR-LuvBU;https://www.youtube.com/watch?v=WiYLdfe1LKY;https://www.youtube.com/watch?v=WlvmhSt3ZsI;https://www.youtube.com/watch?v=X-PrGyZ7kZ8;https://www.youtube.com/watch?v=X3g5ipEkBFU;https://www.youtube.com/watch?v=X7oNeDy4F1A;https://www.youtube.com/watch?v=Y0JoB0Q98Lg;https://www.youtube.com/watch?v=Y9J6aYZX-6w;https://www.youtube.com/watch?v=YfeVOu8HpSo;https://www.youtube.com/watch?v=Z9O23gDBMXM;https://www.youtube.com/watch?v=ZPRTTMv_2oA;https://www.youtube.com/watch?v=_btiSKI9Auo;https://www.youtube.com/watch?v=_mO1-OHUcww;https://www.youtube.com/watch?v=aCkh93XNPio;https://www.youtube.com/watch?v=biceyWOX3uA;https://www.youtube.com/watch?v=cipgMo1Qyp8;https://www.youtube.com/watch?v=dJi_H2EGG7M;https://www.youtube.com/watch?v=dgU6vMu-2IM;https://www.youtube.com/watch?v=dmS3OPEwrPU;https://www.youtube.com/watch?v=e1k8MjkXryc;https://www.youtube.com/watch?v=eA3Q6cV-RUU;https://www.youtube.com/watch?v=eQclMGoJf-Q;https://www.youtube.com/watch?v=eYyPuZ3h4z4;https://www.youtube.com/watch?v=edhsSuhxP3U;https://www.youtube.com/watch?v=ewlAvz7Buts;https://www.youtube.com/watch?v=f21wczVjl30;https://www.youtube.com/watch?v=fWha7oq1Xmk;https://www.youtube.com/watch?v=fds2ITnjSuA;https://www.youtube.com/watch?v=jqrUKyAK5DI;https://www.youtube.com/watch?v=jvWyGmkD1N0;https://www.youtube.com/watch?v=kFFF3AIFb0Q;https://www.youtube.com/watch?v=kVmvEINsmDY;https://www.youtube.com/watch?v=kZoT6e_gpeo;https://www.youtube.com/watch?v=kmVMDuGc1gU;https://www.youtube.com/watch?v=kxeUKaJNNbI;https://www.youtube.com/watch?v=lSAaYc4XkEA;https://www.youtube.com/watch?v=ltZzSMtP7A0;https://www.youtube.com/watch?v=mQClxSLBkdU;https://www.youtube.com/watch?v=njwy3G9IFuE;https://www.youtube.com/watch?v=oVIhs4iHa7k;https://www.youtube.com/watch?v=odMZgwgLMjY;https://www.youtube.com/watch?v=pe4b8Ay57GA;https://www.youtube.com/watch?v=phsvfqraMzI;https://www.youtube.com/watch?v=popRlGhCXi0;https://www.youtube.com/watch?v=puQDjyluR40;https://www.youtube.com/watch?v=q-HbeBG14pk;https://www.youtube.com/watch?v=qB0x7PysITA;https://www.youtube.com/watch?v=qda54iAfRyQ;https://www.youtube.com/watch?v=qesUGPqieig;https://www.youtube.com/watch?v=sD-PCmtkBYA;https://www.youtube.com/watch?v=spul4QFFNl8;https://www.youtube.com/watch?v=st_dYZPE1c0;https://www.youtube.com/watch?v=t2wC1ogrOSY;https://www.youtube.com/watch?v=tJFn79bOMsc&feature=youtu.be;https://www.youtube.com/watch?v=tOzy-IlaAfg;https://www.youtube.com/watch?v=up4ydgmc1bM;https://www.youtube.com/watch?v=vSfKnQ70g58;https://www.youtube.com/watch?v=vkXHhaSKdmI;https://www.youtube.com/watch?v=wFegOPYCR44;https://www.youtube.com/watch?v=wMCUp5ZwLaE;https://www.youtube.com/watch?v=wcP9pkYu_rY;https://www.youtube.com/watch?v=x2tbctdPqpY;https://www.youtube.com/watch?v=xF83Wa4douE;https://www.youtube.com/watch?v=yAIWthOYHzU;https://www.youtube.com/watch?v=yP8vu6ghFZo;https://www.youtube.com/watch?v=yaELyftpVHw;https://www.youtube.com/watch?v=zBibBqKPIs4;https://www.youtube.de/user/RaizorZockt;https://x.com/PresentLP_YT
