season_id,division,stage,pokemon,pokemon_normalized,trainer,trainer_normalized,team_name,appearances,kills,deaths,differential,data_status,source_urls
season_001,Regular Season,regular_season,Quajutsu,quajutsu,PresentLP,present,,,13,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Flunkifer,mega flunkifer,DirtyD64,dirtyd64,,,13,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Meistagrif,meistagrif,DaumenKinoLP,daumenkino,,,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Victini,victini,DiaSwordPlay,diaswordplay,,,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Pinsir,mega pinsir,PresentLP,present,,,10,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Bisaflor,mega bisaflor,Silva,silva,,,9,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Lucario,lucario,Shiro,shiro,,,9,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Monargoras,monargoras,Shiro,shiro,,,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Porygon2,porygon2,DirtyD64,dirtyd64,,,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Chaneira,chaneira,Raizor,raizor,,,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Simsala,simsala,SurskitTV,surskittv,,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Quajutsu,quajutsu,Silva,silva,,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Tentoxa,tentoxa,Morbol,morbol,,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Tangela,tangela,Morbol,morbol,,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Austos,austos,Raizor,raizor,,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Snibunna,snibunna,Shiro,shiro,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Guardevoir,mega guardevoir,PokemonFakten,pokemonfakten,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Maxax,maxax,PokemonFakten,pokemonfakten,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Rihornior,rihornior,Silva,silva,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Cresselia,cresselia,Silva,silva,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Grebbit,grebbit,Silva,silva,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Krebutack,krebutack,Art'n'Gaming,art n gaming,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Rotom-Wasch,rotom wasch,DiaSwordPlay,diaswordplay,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Morlord,morlord,SurskitTV,surskittv,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Rotom-Hitze,rotom hitze,SurskitTV,surskittv,,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Wie-Shu,wie shu,SurskitTV,surskittv,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Demeteros-T,demeteros t,DirtyD64,dirtyd64,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Arkani,arkani,PresentLP,present,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Blitza,blitza,PresentLP,present,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Hariyama,hariyama,PresentLP,present,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Skorgro,skorgro,PokemonFakten,pokemonfakten,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Fiaro,fiaro,Morbol,morbol,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Brutalanda,brutalanda,SurskitTV,surskittv,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Milotic,milotic,DaumenKinoLP,daumenkino,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mamutel,mamutel,DaumenKinoLP,daumenkino,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Donphan,donphan,DiaSwordPlay,diaswordplay,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Glurak Y,mega glurak y,Raizor,raizor,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Nidoking,nidoking,Raizor,raizor,,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Nidoking,nidoking,PresentLP,present,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Austos,austos,PokemonFakten,pokemonfakten,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Durengard,durengard,DiaSwordPlay,diaswordplay,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Lanturn,lanturn,Fnupa,fnupa,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Skorgro,skorgro,Fnupa,fnupa,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Panferno,panferno,Art'n'Gaming,art n gaming,,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Meloetta,meloetta,Art'n'Gaming,art n gaming,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Grypheldis,grypheldis,SurskitTV,surskittv,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Ramoth,ramoth,Raizor,raizor,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Meistagrif,meistagrif,PokemonFakten,pokemonfakten,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Glurak X,mega glurak x,Shiro,shiro,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Guardevoir,guardevoir,Fnupa,fnupa,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Victini,victini,DaumenKinoLP,daumenkino,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Apoquallyp,apoquallyp,Silva,silva,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Porygon2,porygon2,DiaSwordPlay,diaswordplay,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Sumpex,sumpex,Morbol,morbol,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Scherox,scherox,Morbol,morbol,,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Turtok,mega turtok,Morbol,morbol,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Panferno,panferno,Morbol,morbol,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Blitza,blitza,Morbol,morbol,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Machomei,machomei,PokemonFakten,pokemonfakten,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Heatran,heatran,DaumenKinoLP,daumenkino,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Forstellka,forstellka,PresentLP,present,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Lucario,lucario,Fnupa,fnupa,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Galagladi,galagladi,Fnupa,fnupa,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Quajutsu,quajutsu,Fnupa,fnupa,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Golbat,golbat,DiaSwordPlay,diaswordplay,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Voltula,voltula,DiaSwordPlay,diaswordplay,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Heatran,heatran,DirtyD64,dirtyd64,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Roserade,roserade,DirtyD64,dirtyd64,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Nidoking,nidoking,DirtyD64,dirtyd64,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Fennexis,fennexis,Art'n'Gaming,art n gaming,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Ampharos,mega ampharos,Art'n'Gaming,art n gaming,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Skelabra,skelabra,PokemonFakten,pokemonfakten,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Donphan,donphan,Shiro,shiro,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Flampivian,flampivian,Shiro,shiro,,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Kapilz,kapilz,Shiro,shiro,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Drifzepeli,drifzepeli,Shiro,shiro,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Symvolara,symvolara,Shiro,shiro,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Clavion,clavion,Shiro,shiro,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Florges,florges,SurskitTV,surskittv,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Maskeregen,maskeregen,SurskitTV,surskittv,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Laschoking,laschoking,DirtyD64,dirtyd64,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Absol,mega absol,Fnupa,fnupa,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Panferno,panferno,Fnupa,fnupa,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Elevoltek,elevoltek,Fnupa,fnupa,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Togekiss,togekiss,Morbol,morbol,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Ramoth,ramoth,PokemonFakten,pokemonfakten,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Forstellka,forstellka,Raizor,raizor,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Dragoran,dragoran,Raizor,raizor,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Zobiris,zobiris,Raizor,raizor,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Schwalboss,schwalboss,Silva,silva,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Heiteira,heiteira,Silva,silva,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Cavalanzas,cavalanzas,Art'n'Gaming,art n gaming,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Shnurgarst,shnurgarst,Art'n'Gaming,art n gaming,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Echnatoll,echnatoll,Art'n'Gaming,art n gaming,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Admurai,admurai,DiaSwordPlay,diaswordplay,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Nachtara,nachtara,DaumenKinoLP,daumenkino,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Roserade,roserade,DaumenKinoLP,daumenkino,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Scherox,scherox,DaumenKinoLP,daumenkino,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Donphan,donphan,DaumenKinoLP,daumenkino,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Gastrodon,gastrodon,PresentLP,present,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Florges,florges,PresentLP,present,,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Golbat,golbat,DaumenKinoLP,daumenkino,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Despotar,despotar,PresentLP,present,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Apoquallyp,apoquallyp,Shiro,shiro,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Victini,victini,DirtyD64,dirtyd64,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Symvolara,symvolara,Raizor,raizor,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Mega Stolloss,mega stolloss,DaumenKinoLP,daumenkino,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Entei,entei,Raizor,raizor,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Zobiris,zobiris,DirtyD64,dirtyd64,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Florges,florges,PresentLP,present,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Panferno,panferno,Silva,silva,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
season_001,Regular Season,regular_season,Cavalanzas,cavalanzas,Art'n'Gaming,art n gaming,,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1kiwDk4NgYoKb0Oo9yqzwl9HXHxuQ_0I5gkb1JtE57PI/edit#gid=0
