season_id,division,stage,is_primary,rank,person_id,player_name,player_name_normalized,team_id,team_name,wins,losses,draws,points,kills,deaths,differential,data_status,source_urls
season_005,Liga 2,final_table,true,1,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_005_symphonic_swellow,Symphonic Swellow,18,4,0,54,121,67,54,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,2,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_005_elekid_s_club,Elekid's Club,17,5,0,51,115,83,32,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,3,person_bravebird,BraveBird,bravebird,season_005_brazilliant,Brazilliant,14,8,0,42,105,97,7,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,4,person_blacklink,BlackLink,blacklink,season_005_stardew_silvally,Stardew Silvally,13,9,0,39,108,94,14,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,5,person_dauni_daunstar,Dauni,dauni daunstar,season_005_wild_west_style,Wild West Style,11,11,0,33,102,99,3,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,6,person_crowdcontroller,CrowdController,crowdcontroller,season_005_lax_litwick,Lax Litwick,11,11,0,33,106,108,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,7,person_stratocopter_tv,Stratocopter TV,stratocopter tv,season_005_crustle_crusaders,Crustle Crusaders,10,12,0,30,92,94,-2,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,8,person_pokebazi,PokeBazi,pokebazi,season_005_krebuknackis,Krebuknackis,10,12,0,30,96,104,-8,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,9,person_craycom,Craycom,craycom,season_005_weavile_ga_kill,Weavile Ga Kill,9,13,0,27,91,107,-16,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,10,person_oktopaul,Oktopaul,oktopaul,season_005_goofy_gufas,Goofy Gufas,8,14,0,24,91,115,-24,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,11,person_scoutley,Scoutley,scoutley,season_005_goetterboten,Götterboten,6,16,0,18,84,114,-30,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_005,Liga 2,final_table,true,12,person_asalakoren,Asalakoren,asalakoren,season_005_thrillerbark,Thrillerbark,5,17,0,15,87,116,-29,sheet_extracted,https://docs.google.com/spreadsheets/d/1Jej38dwkqOARMHvKaUfQeHME0pLqP9GE6vPZQMUxMcg/edit#gid=1613120774
season_006,Sun Conference,final_table,true,1,person_pokebazi,PokeBazi,pokebazi,season_006_pokebassis,Pokebassis,9,2,0,27,61,38,23,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,2,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_006_nova_dragons,Nova Dragons,8,3,0,24,60,30,30,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,3,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_006_youngstars,Youngstars,8,3,0,24,58,40,18,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,4,person_present,PresentLP,present,season_006_prekani,Prekani,8,3,0,24,56,42,14,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,5,person_lauris,Lauris,lauris,season_006_schleudergang,Schleudergang,7,4,0,21,53,40,13,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,6,person_minetube,Minetube,minetube,season_006_triyolotree,Triyolotree,6,5,0,18,46,53,-7,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,7,person_blacklink,BlackLink,blacklink,season_006_majora_s_maskeregen,Majora's Maskeregen,5,6,0,15,51,55,-4,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,8,person_parsifani,Parsifani,parsifani,season_006_mythical_fighterz,Mythical FighterZ,5,6,0,15,47,54,-7,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,9,person_raizor,Raizor,raizor,season_006_soulstealer,Soulstealer,3,8,0,9,41,55,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,10,person_hydronic,Hydronic,hydronic,season_006_grippebaerchen,Grippebärchen,3,8,0,9,38,53,-15,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,11,person_asalakoren,Asalakoren,asalakoren,season_006_absolutism,Absolutism,2,9,0,6,37,61,-24,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Sun Conference,final_table,true,12,person_scoutley,Scoutley,scoutley,season_006_rising_delibirds,Rising Delibirds,2,9,0,6,31,58,-27,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1532844442
season_006,Moon Conference,final_table,true,1,person_art_n_gaming,Art'n'Gaming,art n gaming,season_006_little_litleos,Little Litleos,8,2,1,25,58,48,10,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,2,person_dauni_daunstar,Dauni,dauni daunstar,season_006_lazycakes,Lazycakes,8,3,0,24,58,38,20,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,3,person_bene,Bene,bene,season_006_kleinsteins_gate,Kleinsteins;Gate,7,3,1,22,58,40,18,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,4,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_006_elekids_club,Elekids Club,7,4,0,21,53,42,11,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,5,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_006_niemandsland,Niemandsland,6,5,0,18,55,44,11,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,6,person_tabasco_tv,Tabasco TV,tabasco tv,season_006_aggron_berlin,Aggron Berlin,6,5,0,18,53,46,7,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,7,person_nestfloh,Nestfloh,nestfloh,season_006_flutschige_zaepfchen,Flutschige Zäpfchen,6,5,0,18,50,45,5,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,8,person_regibang,RegiBang,regibang,season_006_tectass_toppas,Tectass Toppas,4,6,1,12,48,54,-6,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,9,person_captaincrinch,CaptainCrinch,captaincrinch,season_006_crinchilla,Crinchilla,4,7,0,12,39,50,-11,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,10,person_stratocopter_tv,Stratocopter TV,stratocopter tv,season_006_crustle_crusaders,Crustle Crusaders,3,7,1,10,46,53,-7,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,11,person_fnupa,Cabgolord,fnupa,season_006_blades_enforcer,Blades Enforcer,3,8,0,9,34,58,-24,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_006,Moon Conference,final_table,true,12,person_craycom,Craycom,craycom,season_006_strubbelohr_bande,Strubbelohr Bande,2,9,0,6,32,61,-29,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=483990761
season_007,Regular Season,final_table,true,1,person_nestfloh,Nestfloh,nestfloh,season_007_flutschige_zaepfchen,Flutschige Zäpfchen,11,2,0,33,70,40,30,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,2,person_dauni_daunstar,Dauni,dauni daunstar,season_007_milchbubis,Milchbubis,11,2,0,33,72,48,24,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,3,person_regibang,RegiBang,regibang,season_007_launching_dragapults,Launching Dragapults,9,4,0,27,63,54,9,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,4,person_tabasco_tv,Tabasco TV,tabasco tv,season_007_aggron_berlin,Aggron Berlin,8,5,0,24,60,49,11,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,5,person_bene,Bene,bene,season_007_riffex_pontifex,Riffex Pontifex,7,6,0,21,58,55,3,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,6,person_pokebazi,PokeBazi,pokebazi,season_007_therapiepi,Therapiepi,6,7,0,18,62,55,7,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,7,person_present,PresentLP,present,season_007_prekaknight,PrekaKnight,6,7,0,18,63,59,4,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,8,person_hydronic,Hydronic,hydronic,season_007_baltoy_story,Baltoy Story,6,7,0,18,56,63,-7,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,9,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_007_elekids_club,Elekids Club,6,7,0,18,48,60,-12,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,10,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_007_igalima_impoleon,Igalima Impoleon,5,8,0,15,54,68,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,11,person_blacklink,BlackLink,blacklink,season_007_nose_to_order,Nose to Order,4,9,0,12,58,71,-13,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,12,person_raizor,Raizor,raizor,season_007_soulstealer,Soulstealer,4,9,0,12,55,69,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,13,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_007_skywalking_zacians,Skywalking Zacians,4,9,0,12,51,65,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Regular Season,final_table,true,14,person_captaincrinch,CaptainCrinch,captaincrinch,season_007_crinchilla,Crinchilla,4,9,0,12,50,65,-15,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,Playoffs,playoffs,true,1,person_nestfloh,Nestfloh,nestfloh,season_007_flutschige_zaepfchen,Flutschige Zäpfchen,,,0,,,,,source_evidenced,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_008,Liga 1,final_table,true,1,person_bene,Bene,bene,season_008_victini_bottom,Victini Bottom,13,1,0,39,80,41,39,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,2,person_nestfloh,Nestfloh,nestfloh,season_008_flutschige_zaepfchen,Flutschige Zäpfchen,8,6,0,24,70,59,11,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,3,person_present,PresentLP,present,season_008_prekani,Prekani,7,7,0,21,69,66,3,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,4,person_dauni_daunstar,Dauni,dauni daunstar,season_008_glueckspilze,Glückspilze,7,7,0,21,67,72,-5,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,5,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_008_igalima_impoleon,Igalima Impoleon,6,8,0,18,59,62,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,6,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_008_elekids_club,Elekids Club,6,8,0,18,56,66,-10,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,7,person_hydronic,Hydronic,hydronic,season_008_arktipico,Arktipico,5,9,0,15,53,67,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 1,final_table,true,8,person_regibang,RegiBang,regibang,season_008_pillar_mons,Pillar Mons,4,10,0,12,53,74,-21,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,Liga 2,final_table,true,1,person_king_blex,KingBlex,king blex,season_008_end_level_hydreigon,End Level Hydreigon,10,4,0,30,75,48,27,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,2,person_blocki,Blocki,blocki,season_008_kastanienbomber,Kastanienbomber,9,5,0,27,68,65,3,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,3,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_008_holy_fairies,Holy Fairies,7,7,0,21,65,63,2,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,3,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_008_rexcalybur,Rexcalybur,7,7,0,21,65,63,2,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,5,person_blacklink,BlackLink,blacklink,season_008_abyssal_nightmare,Abyssal Nightmare,7,7,0,21,63,65,-2,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,6,person_raizor,Raizor,raizor,season_008_soulstealer,Soulstealer,7,7,0,21,61,64,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,7,person_og_dnz,OGDNZ,og dnz,season_008_chasing_cinderaces,Chasing Cinderaces,6,8,0,18,58,60,-2,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,Liga 2,final_table,true,8,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_008_issotop,Issotop,3,11,0,9,50,77,-27,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_009,Overall Tag Team,final_table,false,1,person_el_scizor_bene,El Scizor & Bene,el scizor bene,season_009_victory_instinct,Victory Instinct,22,6,0,66,154,89,65,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,2,person_blocki_nestfloh,Blocki & Nestfloh,blocki nestfloh,season_009_voltwizards,Voltwizards,16,12,0,48,126,109,17,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,3,person_dauni_daunstar_hydronic,Dauni & Hydronic,dauni daunstar hydronic,season_009_scherzkekse,Scherzkekse,14,14,0,42,135,126,9,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,4,person_king_blex_og_dnz,King Blex & OG DNZ,king blex og dnz,season_009_toon_world,Toon World,13,15,0,39,121,132,-11,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,5,person_present_raizor,Present & Raizor,present raizor,season_009_soulblaze,Soulblaze,13,15,0,39,129,142,-13,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,6,person_maxi_von_vogel_pokgalaxy,Maxi von Vogel & Pokgalaxy,maxi von vogel pokgalaxy,season_009_fen_and_gator,Fen and Gator,13,15,0,39,119,133,-14,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,7,person_blacklink_elektechn9ne,BlackLink & ElektechN9ne,blacklink elektechn9ne,season_009_royal_bluff,Royal Bluff,12,16,0,36,121,145,-24,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Overall Tag Team,final_table,false,8,person_barry_d_sin_of_speed_minetube,Barry D. Sin of Speed & Minetube,barry d sin of speed minetube,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,9,19,0,27,114,143,-29,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,Singles,final_table,true,1,person_el_scizor,El Scizor,el scizor,season_009_victory_instinct,Victory Instinct,11,3,0,33,78,46,32,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,2,person_dauni_daunstar,Dauni,dauni daunstar,season_009_scherzkekse,Scherzkekse,9,5,0,27,77,55,22,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,3,person_blocki,Blocki,blocki,season_009_voltwizards,Voltwizards,7,7,0,21,57,58,-1,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,4,person_present,PresentLP,present,season_009_soulblaze,Soulblaze,7,7,0,21,67,70,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,5,person_king_blex,KingBlex,king blex,season_009_toon_world,Toon World,7,7,0,21,59,62,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,6,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_009_fen_and_gator,Fen and Gator,6,8,0,18,57,69,-12,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,7,person_blacklink,BlackLink,blacklink,season_009_royal_bluff,Royal Bluff,6,8,0,18,61,74,-13,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Singles,final_table,true,8,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,3,11,0,9,56,78,-22,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,Doubles,final_table,true,1,person_bene,Bene,bene,season_009_victory_instinct,Victory Instinct,11,3,0,33,76,43,33,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,2,person_nestfloh,Nestfloh,nestfloh,season_009_voltwizards,Voltwizards,9,5,0,27,69,51,18,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,3,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_009_fen_and_gator,Fen and Gator,7,7,0,21,62,64,-2,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,4,person_minetube,Minetube,minetube,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,6,8,0,18,58,65,-7,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,5,person_og_dnz,OGDNZ,og dnz,season_009_toon_world,Toon World,6,8,0,18,62,70,-8,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,6,person_raizor,Raizor,raizor,season_009_soulblaze,Soulblaze,6,8,0,18,62,72,-10,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
