season_id,division,stage,pokemon,trainer,team_name,kills,source_urls,review_reason
season_006,Moon Conference,regular_season,Entei,Tabasco TV,Aggron Berlin,12,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Panferno,Bene,Kleinsteins;Gate,12,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Voltolos-Inkarnationsform,RegiBang,Tectass Toppas,12,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Rotom-Heat,CaptainCrinch,Crinchilla,11,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Despotar,Bene,Kleinsteins;Gate,11,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kyurem,ElektechN9ne,Elekids Club,10,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Tohaido,ElektechN9ne,Elekids Club,10,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Piondragi,BelmontGabriel,Niemandsland,10,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Sumpex,BelmontGabriel,Niemandsland,10,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Schwalboss,Fnupa,Blades Enforcer,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zygarde-10%,Fnupa,Blades Enforcer,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Impoleon,ElektechN9ne,Elekids Club,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Tauros,Nestfloh,Flutschige Zäpfchen,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kapu-Toro,Bene,Kleinsteins;Gate,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Rabigator,Dauni Daunstar,Lazycakes,9,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Grandiras,Tabasco TV,Aggron Berlin,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Quajutsu,Tabasco TV,Aggron Berlin,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Demeteros-Tiergeistform,Stratocopter TV,Crustle Crusaders,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Victini,Stratocopter TV,Crustle Crusaders,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Gengar,ElektechN9ne,Elekids Club,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Boreos-Tiergeistform,Bene,Kleinsteins;Gate,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Impergator,Dauni Daunstar,Lazycakes,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zapdos,Dauni Daunstar,Lazycakes,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Skaraborn,Craycom,Strubbelohr Bande,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Iksbat,RegiBang,Tectass Toppas,8,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Galagladi,Fnupa,Blades Enforcer,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Latias,CaptainCrinch,Crinchilla,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Rihornior,Nestfloh,Flutschige Zäpfchen,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Trikephalo,Nestfloh,Flutschige Zäpfchen,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Feelinara,Dauni Daunstar,Lazycakes,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kyurem-Black,BelmontGabriel,Niemandsland,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Tauboss,BelmontGabriel,Niemandsland,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zygarde-50%,Craycom,Strubbelohr Bande,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Keifel,RegiBang,Tectass Toppas,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Glurak-X,RegiBang,Tectass Toppas,7,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Jirachi,Tabasco TV,Aggron Berlin,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Altaria,Tabasco TV,Aggron Berlin,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Serpiroyal,Tabasco TV,Aggron Berlin,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Snibunna,CaptainCrinch,Crinchilla,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Pixi,ElektechN9ne,Elekids Club,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Scherox,Nestfloh,Flutschige Zäpfchen,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Terrakium,Dauni Daunstar,Lazycakes,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Demeteros-Inkarnationsform,Art'n'Gaming,Little Litleos,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zytomega,BelmontGabriel,Niemandsland,6,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Nachtara,Tabasco TV,Aggron Berlin,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Voltriant,Fnupa,Blades Enforcer,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Moruda,CaptainCrinch,Crinchilla,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Voltenso,Stratocopter TV,Crustle Crusaders,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Suicune,Stratocopter TV,Crustle Crusaders,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Rotom,Bene,Kleinsteins;Gate,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Sen-Long,Art'n'Gaming,Little Litleos,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kopplosio,BelmontGabriel,Niemandsland,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zeraora,Craycom,Strubbelohr Bande,5,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Fruyal,Stratocopter TV,Crustle Crusaders,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kosturso,Stratocopter TV,Crustle Crusaders,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Metagross,Stratocopter TV,Crustle Crusaders,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Viscogon,Stratocopter TV,Crustle Crusaders,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Wolwerock-Dämmerungsform,Stratocopter TV,Crustle Crusaders,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Tandrak,Bene,Kleinsteins;Gate,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Bisaflor,Dauni Daunstar,Lazycakes,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Magnezone,Art'n'Gaming,Little Litleos,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Wolwerock-Tag,Art'n'Gaming,Little Litleos,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Toxiquak,BelmontGabriel,Niemandsland,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Hutsassa,Craycom,Strubbelohr Bande,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Zobiris,RegiBang,Tectass Toppas,4,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Granbull,Fnupa,Blades Enforcer,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Chillabell,CaptainCrinch,Crinchilla,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Florges,CaptainCrinch,Crinchilla,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Lahmus,CaptainCrinch,Crinchilla,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Donphan,ElektechN9ne,Elekids Club,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kapilz,ElektechN9ne,Elekids Club,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Gewaldro,Nestfloh,Flutschige Zäpfchen,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Skorgla,Nestfloh,Flutschige Zäpfchen,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Bissbark,Bene,Kleinsteins;Gate,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Bronzong,Bene,Kleinsteins;Gate,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Diancie,Craycom,Strubbelohr Bande,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Laschoking,RegiBang,Tectass Toppas,3,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Pampross,Tabasco TV,Aggron Berlin,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Tectass,CaptainCrinch,Crinchilla,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Tentantel,CaptainCrinch,Crinchilla,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Wie-Shu,CaptainCrinch,Crinchilla,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kaguron,ElektechN9ne,Elekids Club,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Viscargot,ElektechN9ne,Elekids Club,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Libelldra,Bene,Kleinsteins;Gate,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Selfe,Dauni Daunstar,Lazycakes,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Hippoterus,Art'n'Gaming,Little Litleos,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Mega-Skaraborn,Art'n'Gaming,Little Litleos,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Pumpdjinn-XL,Art'n'Gaming,Little Litleos,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Parfinesse,BelmontGabriel,Niemandsland,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Scherox,BelmontGabriel,Niemandsland,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Grypheldis,Craycom,Strubbelohr Bande,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Milotic,Craycom,Strubbelohr Bande,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Clavion,RegiBang,Tectass Toppas,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Kobalium,RegiBang,Tectass Toppas,2,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Panzaeron,Fnupa,Blades Enforcer,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Smogmog,Stratocopter TV,Crustle Crusaders,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Ditto,ElektechN9ne,Elekids Club,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Pelipper,Nestfloh,Flutschige Zäpfchen,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Seedraking,Nestfloh,Flutschige Zäpfchen,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Gastrodon,Bene,Kleinsteins;Gate,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Stahlos,Dauni Daunstar,Lazycakes,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,UHaFnir,Dauni Daunstar,Lazycakes,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Gufa,BelmontGabriel,Niemandsland,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Vesprit,Craycom,Strubbelohr Bande,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Machomei,RegiBang,Tectass Toppas,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Miltank,RegiBang,Tectass Toppas,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Rotom-Mow,RegiBang,Tectass Toppas,1,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Geradaks,Tabasco TV,Aggron Berlin,0,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
season_006,Moon Conference,regular_season,Golbat,Tabasco TV,Aggron Berlin,0,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406,killlist_appearances_not_in_source
