,,,Maskagato,,,,Hisui-Tornupto,,,,Hariyama,,,,Humanolith,,,,Dummisel,,,,Palkia,,,,,Giflor
,,,Mew,,,,Hisui-Viscogon,,,,Heiteira,,,,Hundemon,,,,Duodino,,,,Phantoross,,,,,Latios
,,,Necrozma,,,,Hisui-Zoroark,,,,Hippoterus,,,,Illumise,,,,Elevoltek,,,,Rayquaza,,,,,Gortrom
,,,Ogerpon,,,,Hydrapfel,,,,Hisui-Baldorfish,,,,Intelleon,,,,Entoron,,,,Reshiram,,,,,Fatalitcha
,,,Ogerpon-Gestein,,,,Impoleon,,,,Hisui-Silvarro,,,,Kapoera,,,,Firnontor,,,,Shaymin-Zenit,,,,,Hisui-Viscogon
,,,Ogerpon-Wasser,,,,Infamomo,,,,Hisui-Washakwil,,,,Keifel,,,,Flamara,,,,Solgaleo,,,,,Raikou
,,,Pelipper,,,,Keldeo,,,,Hoopa,,,,Kicklee,,,,Folipurba,,,,Terapagos,,,,,Rabigator
,,,Psiopatra,,,,Krarmor,,,,Impergator,,,,Knattatox,,,,Fragunz-m,,,,Ursaluna-Blutmond,,,,,Resladero
,,,Quajutsu,,,,Kriechflügel,,,,Irokex,,,,Knirfish,,,,Friedwuff,,,,Wulaosu-Fließend,,,,,Florges
,,,Qurtel,,,,Laschoking,,,,Kamalm,,,,Kokowei,,,,Frigometri,,,,Wulaosu-Fokussiert,,,,,Montecarbo
,,,Ramoth,,,,Mamolida,,,,Kapilz,,,,Kommandutan,,,,Geowaz,,,,Yuyu,,,,,Illumise
,,,Riesenzahn,,,,Mamutel,,,,Kappalores,,,,Kramurx,,,,Gewaldro,,,,Zacian,,,,,Barschuft
,,,Saltigant,,,,Maxax,,,,Kobalium,,,,Krawell,,,,Giflor,,,,Zamazenta,,,,,Snieboss
,,,Skorgro,,,,Meistagrif,,,,Kolowal,,,,Lanturn,,,,Glaziola,,,,Zekrom,,,,,Knakrack
,,,Snieboss,,,,Metagross,,,,Krebutack,,,,Letarking,,,,Golgantes,,,,,,,,,Servol-w
,,,Ursaluna,,,,Olangaar,,,,Lahmus,,,,Libelldra,,,,Groink,,,,,,,,,Fiaro
,,,Voltolos,,,,Pamomamo,,,,Lavados,,,,Magmar,,,,Hisui-Arktilas,,,,,,,,,Eisenhaupt
,,,Windewoge,,,,Panferno,,,,Lextremo,,,,Magneton,,,,Hisui-Sniebel,,,,,,,,,Turtok
,,,Zapdos,,,,Pixi,,,,Lucario,,,,Mastifioso,,,,Hisui-Viscargot,,,,,,,,,Feelinara
,,,,,,,Porygon2,,,,Magnezone,,,,Meditalis,,,,Honweisel,,,,,,,,,Zoroark
,,,,,,,Primarene,,,,Meloetta,,,,Meteno,,,,Hypno,,,,,,,,,Silvarro
,,,,,,,Quaxo,,,,Milotic,,,,Miezunder,,,,Jugong,,,,,,,,,Alola-Raichu
,,,,,,,Raikou,,,,Mimigma,,,,Montecarbo,,,,Kickerlo,,,,,,,,,Hisui-Arktilas
,,,,,,,Regieleki,,,,Mopex,,,,Morlord,,,,Klibbe,,,,,,,,,Donnersichel
,,,,,,,Rotom-Wash,,,,Mortipot,,,,Olithena,,,,Knarksel,,,,,,,,,Ogerpon
,,,,,,,Salmagnis-m,,,,Myriador,,,,Omot,,,,Knuddeluff,,,,,,,,,Primarene
,,,,,,,Salmagnis-w,,,,Nachtara,,,,Paldea-Tauros Gefecht,,,,Koalelu,,,,,,,,,Krarmor
,,,,,,,Scherox,,,,Nigiragi,,,,Pampross,,,,Kramshef,,,,,,,,,Terrakium
,,,,,,,Serpiroyal,,,,Paldea-Tauros Flammen,,,,Papungha,,,,Krawalloro,,,,,,,,,Sandfell
,,,,,,,Servol-m,,,,Paldea-Tauros Flut,,,,Patinaraja,,,,Kronjuwild,,,,,,,,,Crimanzo
,,,,,,,Servol-w,,,,Panzaeron,,,,Piepi,,,,Kryppuk,,,,,,,,,Zobiris
,,,,,,,Silembrim,,,,Polaross,,,,Pokusan,,,,Kubuin,,,,,,,,,Trombork
,,,,,,,Skelokrok,,,,Porygon-Z,,,,Psiaugon-Männlich,,,,Lapras,,,,,,,,,Vesprit
,,,,,,,Snibunna,,,,Rabigator,,,,Quartermak,,,,Legios,,,,,,,,,Ambidiffel
,,,,,,,Stalobor,,,,Regidrago,,,,Raichu,,,,Lektrobal,,,,,,,,,Katapuldra
,,,,,,,Suicune,,,,Registeel,,,,Rasaff,,,,Liebiskus,,,,,,,,,Ogerpon-Wasser
,,,,,,,Terrakium,,,,Relaxo,,,,Regigigas,,,,Lumineon,,,,,,,,,Impoleon
,,,,,,,Tobutz,,,,Resladero,,,,Regirock,,,,Luxtra,,,,,,,,,Pamomamo
,,,,,,,Trikephalo,,,,Riffex,,,,Rexblisar,,,,Magbrant,,,,,,,,,Cresselia
,,,,,,,Volcanion,,,,Rihornior,,,,Rizeros,,,,Magcargo,,,,,,,,,Lavados
,,,,,,,Voltolos-Therian,,,,Rotom-Heat,,,,Rotom,,,,Magnayen,,,,,,,,,Grypheldis
,,,,,,,Vulnona,,,,Rotom-Mow,,,,Sanaconda,,,,Manguspektor,,,,,,,,,Bandelby
,,,,,,,Wie-Shu,,,,Sandfell,,,,Schlapfel,,,,Mantidea,,,,,,,,,Pampross
,,,,,,,Wolwerock-Zwielicht,,,,Schlurm,,,,Siberio,,,,Maskeregen,,,,,,,,,Alola-Sleimok
,,,,,,,Wutpilz,,,,Seedraking,,,,Sichlor,,,,Matrifol,,,,,,,,,Arktilas
,,,,,,,Zarude,,,,Selfe,,,,Silvarro,,,,Mauzinger
,,,,,,,Zytomega,,,,Shaymin,,,,Skorgla,,,,Mediras
,,,,,,,,,,,Skaraborn,,,,Sniebel,,,,Meganie
,,,,,,,,,,,Skelabra,,,,Strepoli,,,,Minun
,,,,,,,,,,,Smogmog,,,,Tauros,,,,Mogelbaum
,,,,,,,,,,,Staraptor,,,,Tengulist,,,,Morbitesse
,,,,,,,,,,,Suelord,,,,Tenterra,,,,Morpeko
,,,,,,,,,,,Sumpex,,,,Toxiquak,,,,Mottineva
,,,,,,,,,,,Tandrak,,,,Traunmagil,,,,Nockchan
,,,,,,,,,,,Tentoxa,,,,Urgl,,,,Noctuh
,,,,,,,,,,,Tornupto,,,,Ursaring,,,,Noktuska
,,,,,,,,,,,Turtok,,,,Vesprit,,,,Pachirisu
,,,,,,,,,,,UHaFnir,,,,Viridium,,,,Palimpalim
,,,,,,,,,,,Viscogon,,,,Vivillon,,,,Pelzebub
,,,,,,,,,,,Voltrean,,,,Volbeat,,,,Phandra
,,,,,,,,,,,Washakwil,,,,Voltula,,,,Phione
,,,,,,,,,,,Yanmega,,,,Wampitz,,,,Pikachu
,,,,,,,,,,,Zobiris,,,,Wolwerock-Nacht,,,,Pliprin
,,,,,,,,,,,Zoroark,,,,Wolwerock-Tag,,,,Plusle
,,,,,,,,,,,Zwirrklop,,,,Zapplarang,,,,Porygon
,,,,,,,,,,,,,,,Zwirrfinst,,,,Psiana
,,,,,,,,,,,,,,,,,,,Psiaugon-Weiblich
,,,,,,,,,,,,,,,,,,,Pyroleo
,,,,,,,,,,,,,,,,,,,Quappo
,,,,,,,,,,,,,,,,,,,Rameidon
,,,,,,,,,,,,,,,,,,,Regice
,,,,,,,,,,,,,,,,,,,Rocara
,,,,,,,,,,,,,,,,,,,Rokkaiman
,,,,,,,,,,,,,,,,,,,Rotom-Fan
,,,,,,,,,,,,,,,,,,,Rotom-Frost
,,,,,,,,,,,,,,,,,,,Sandamer
,,,,,,,,,,,,,,,,,,,Sarzenia
,,,,,,,,,,,,,,,,,,,Schlaraffel
,,,,,,,,,,,,,,,,,,,Schligdri
,,,,,,,,,,,,,,,,,,,Schlukwech
,,,,,,,,,,,,,,,,,,,Sengo
,,,,,,,,,,,,,,,,,,,Skarabaks
,,,,,,,,,,,,,,,,,,,Skuntank
,,,,,,,,,,,,,,,,,,,Sleimok
,,,,,,,,,,,,,,,,,,,Snobilikat
,,,,,,,,,,,,,,,,,,,Sonnflora
,,,,,,,,,,,,,,,,,,,Spinsidias
,,,,,,,,,,,,,,,,,,,Swaroness
,,,,,,,,,,,,,,,,,,,Traunfugil
,,,,,,,,,,,,,,,,,,,Trombork
,,,,,,,,,,,,,,,,,,,Tropius
,,,,,,,,,,,,,,,,,,,Tukanon
,,,,,,,,,,,,,,,,,,,Vipitis
,,,,,,,,,,,,,,,,,,,Viscargot
,,,,,,,,,,,,,,,,,,,Voluminas
,,,,,,,,,,,,,,,,,,,Wagong
,,,,,,,,,,,,,,,,,,,Welsar
,,,,,,,,,,,,,,,,,,,Wiesenior
,,,,,,,,,,,,,,,,,,,Wummer
,,,,,,,,,,,,,,,,,,,Zebritz
,,,,,,,,,,,,,,,,,,,Zirpeise
