,2 Pokémon,,,2 Pokémon,,,3 Pokémon,,,2 Pokémon,,,2 Pokémon
,S-Tier,,,A-Tier,,,B-Tier,,,C-Tier,,,D-Tier,,,Trash,,,Gebannte Pokémon
,,Aggrostella,,,Alola-Vulnona,,,Alola-Knogga,,,Aerodactyl,,,Absol,,,Abra,,,Agoyon,,,,,,,,,,,Heatran,Aerodactyl
,,Boreos-T,,,Amfira,,,Aquana,,,Aeropteryx,,,Alola-Digdri,,,Akkup,,,Coronospa (Rappenreiter),,,,,,,,,,,Wulaosu-Fließend,Alola-Knogga
,,Demeteros-T,,,Anego,,,Aranestro,,,Alola-Raichu,,,Alola-Kokowei,,,Algitt,,,Coronospa (Schimmelreiter),,,,,,,,,,,Latias,Alola-Kokowei
,,Durengard,,,Azumarill,,,Arkani,,,Amigento-Disc,,,Alola-Sandamer,,,Alola-Digda,,,Dialga,,,,,,,,,,,Voltolos-T,Alola-Raichu
,,Galar-Zapdos,,,Barrikadax,,,Austos,,,Amigento-Normal,,,Alola-Snobilikat,,,Alola-Mauzi,,,Endynalos,,,,,,,,,,,Rabigator,Alola-Snobilikat
,,Gortrom,,,Bisaflor,,,Barrakiefa,,,Amoroso,,,Alpollo,,,Alola-Sandan,,,Galar-Flampivian,,,,,,,,,,,Celebi,Amfira
,,Heatran,,,Brutalanda,,,Boreos-I,,,Apoquallyp,,,Altaria,,,Alola-Vulpix,,,Genesect,,,,,,,,,,,Porygon-Z,Amigento-Fee
,,Jirachi,,,Demeteros-I,,,Branawarz,,,Arktos,,,Amagarga,,,Amarino,,,Giratina,,,,,,,,,,,Aerodactyl,Amigento-Normal
,,Kaguron,,,Despotar,,,Brockoloss,,,Baldorfish,,,Arktilas,,,Amonitas,,,Giratina-Ursprung,,,,,,,,,,,Lanturn,Aranestro
,,Kapu-Riki,,,Dragoran,,,Caesurio,,,Bandelby,,,Armaldo,,,Anorith,,,Groudon,,,,,,,,,,,Amigento-Fee,Arkani
,,Katagami,,,Feelinara,,,Cavalanzas,,,Bronzong,,,Barschuft,,,Araqua,,,Ho-Oh,,,,,,,,,,,Arktilas,Arktilas
,,Katapuldra,,,Galar-Laschoking,,,Celebi,,,Chillabell,,,Bellektro,,,Arboretoss,,,Kapu-Fala,,,,,,,,,,,Galar-Zapdos,Boreos-I
,,Knakrack,,,Garados,,,Cerapendra,,,Curelei,,,Bisofank,,,Arktip,,,Kyogre,,,,,,,,,,,Katapuldra,Boreos-T
,,Krarmor,,,Gengar,,,Chaneira,,,Donarion,,,Bissbark,,,Azurill,,,Kyurem-Schwarz,,,,,,,,,,,Tangoloss,Brockoloss
,,Latios,,,Grandiras,,,Clavion,,,Drapfel,,,Blitza,,,Bähmon,,,Kyurem-Weiß,,,,,,,,,,,Scherox,Bronzong
,,Lectragon,,,Grebbit,,,Cresselia,,,Duokles,,,Blubella,,,Balgoras,,,Lugia,,,,,,,,,,,Guardevoir,Celebi
,,Liberlo,,,Grypheldis,,,Diancie,,,Duraludon,,,Botogel,,,Barschwa,,,Lunala,,,,,,,,,,,Arkani,Cerapendra
,,Mamutel,,,Heiteira,,,Ditto,,,Echnatoll,,,Britzigel,,,Bauz,,,Magearna,,,,,,,,,,,Galar-Smogmog,Cresselia
,,Necrozma,,,Hippoterus,,,Entei,,,Elezard,,,Calamanero,,,Bisaknosp,,,Marshadow,,,,,,,,,,,Keifel,Demeteros-T
,,Pixi,,,Hutsassa,,,Fermicula,,,Elfun,,,Castellith,,,Bisasam,,,Melmetal,,,,,,,,,,,Sniebel,Donarion
,,Ramoth,,,Kapu-Kime,,,Flampivian,,,Frosdedje,,,Chimstix,,,Bithora,,,Mew,,,,,,,,,,,Hydragil,Flunschlik
,,Resladero,,,Kapu-Toro,,,Fuegro,,,Fruyal,,,Colossand,,,Blanas,,,Mewtu,,,,,,,,,,,Ohrdoch,Fruyal
,,Snibunna,,,Keldeo,,,Galar-Lahmus,,,Galagladi,,,Corasonn,,,Brimano,,,Palkia,,,,,,,,,,,Stalobor,Fuegro
,,Stalobor,,,Kopplosio,,,Galar-Lavados,,,Galar-Arktos,,,Coronospa,,,Brimova,,,Pescragon,,,,,,,,,,,Snibunna,Galar-Smogmog
,,Tentantel,,,Kyurem,,,Galar-Smogmog,,,Gastrodon,,,Cottomi,,,Bronzel,,,Phantoross,,,,,,,,,,,Laschoking,Galar-Zapdos
,,Terrakium,,,Lahmus,,,Guardevoir,,,Gelatwino,,,Dedenne,,,Bubungus,,,Rayquaza,,,,,,,,,,,Hutsassa,Gelatwino
,,Trikephalo,,,Laschoking,,,Iksbat,,,Geradaks,,,Deponitox,,,Chimpep,,,Reshiram,,,,,,,,,,,Wie-Shu,Gengar
,,Victini,,,Latias,,,Intelleon,,,Glaziola,,,Digdri,,,Cosmog,,,Schabelle,,,,,,,,,,,Boreos-I,Golgantes
